199209070011,1992,9,7,"",0,"",89,4,East Asia,Hong Kong,Waglan Island,22.181944,114.303333,1,0,"","",1,1,1,-9,"","",0,0,0,2,Armed Assault,"","","","",11,Maritime,58,Commercial Maritime,"",Container Ship Mild Splendor,201,Taiwan,"","","","","","","","","","","","","","","","",Pirates,"","","","","","",0,"","",0,10,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199209280006,1992,9,28,"",0,"",89,4,East Asia,Hong Kong,Hong Kong,22.281867,114.161326,1,0,"","",1,1,1,-9,"","",0,0,0,2,Armed Assault,"","","","",11,Maritime,59,Oil Tanker,Spirit Company SA.,"48,531 ton tanker World Bridge",156,Panama,"","","","","","","","","","","","","","","","",Pirates,"","","","","","",0,"","",0,15,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199212080001,1992,12,8,"",0,"",89,4,East Asia,Hong Kong,Hong Kong,22.281867,114.161326,1,0,"","",1,1,1,-9,"","",0,1,0,9,Unknown,"","","","",14,Private Citizens & Property,81,Museum/Cultural Center/Cultural House,China Resources Building,Museum of Chinese Historical Relics,44,China,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199212230001,1992,12,23,"",0,"",89,4,East Asia,Hong Kong,Hong Kong,22.281867,114.161326,1,0,"","",1,1,1,-9,"","",0,1,0,9,Unknown,"","","","",10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,"",Ta Kung Pao Newspaper Building,89,Hong Kong,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199402270011,1994,2,27,"",0,"",89,4,East Asia,Hong Kong,Hong Kong,22.281867,114.161326,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",2,Government (General),21,Government Building/Facility/Office,Independent Commission Against Non Governmental *,Operations Department,89,Hong Kong,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,1,"","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199404060016,1994,4,6,"",0,"",89,4,East Asia,Hong Kong,Hong Kong,22.281867,114.161326,1,0,"","",1,1,1,-9,"","",0,1,0,9,Unknown,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,United Democratic Party,Kowloon Central Branch Head Tse Kwong-Wang,89,Hong Kong,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199409260012,1994,9,26,"",0,"",89,4,East Asia,Hong Kong,Tai Mo Shan,22.408041,114.112762,1,0,"","",1,1,1,-9,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",1,Business,"","",business,U/I 10 year old son of wealthy businessman,"","","","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,3,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",1,"","",0,"","",0,"","","","",1,-99,0,"","","",Hong Kong,1,1280000,"","","","","","","","","","","",PGIS,-9,-9,-9,-9,""
199410140003,1994,10,14,"",0,"",89,4,East Asia,Hong Kong,Hong Kong,22.281867,114.161326,1,0,"","",1,1,1,-9,"","",0,0,0,6,Hostage Taking (Kidnapping),"","","","",1,Business,"","","",Businessmen,89,Hong Kong,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,2,"","",3,"","",0,"","","","",1,2,0,"","","",Hong Kong,0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199506070011,1995,6,7,"",0,"",89,4,East Asia,Hong Kong,Hong Kong,22.281867,114.161326,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",3,Police,26,Prison/Jail,HK Govt,High Island Detention Center,89,Hong Kong,"","","","","","","","","","","","","","","","",Vietnamese Detainees,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
199605150011,1996,5,15,"",0,"",89,4,East Asia,Hong Kong,Hong Kong,22.281867,114.161326,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Surprise Weekly,Leung Tin-wai,89,Hong Kong,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",9,Melee,23,Knife or Other Sharp Object,"","","","","","","","","","","","",Knife,0,"","",2,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199610030009,1996,10,3,"",0,"",89,4,East Asia,Hong Kong,Kwong Wah,22.315219,114.172464,1,0,"","",1,1,1,-9,"","",0,0,0,1,Assassination,"","","","",1,Business,3,Bank/Commerce,U/I Trading firm,Chan Tat-Ching,89,Hong Kong,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",9,Melee,23,Knife or Other Sharp Object,"","","","","","","","","","","","",Knife,0,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199610090005,1996,10,9,"",0,"",89,4,East Asia,Hong Kong,Hong Kong,22.281867,114.161326,1,0,"","",1,1,1,-9,"","",0,1,0,9,Unknown,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,Government,Consulate,101,Japan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,13,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",2,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
200008020001,2000,8,2,"",0,"",89,4,East Asia,Hong Kong (Special Administrative Region),Hong Kong,22.281867,114.161326,1,0,"","08/02/2000: A group of armed mainland Chinese protestors attacked staff at Hong Kong's Immigration Tower demanding the right to live in Hong Kong, China. At least 36 people were injured, some seriously, when the protestors stabbed officials with knives and then set fire to themselves. Six arrests were made.",1,1,1,1,2,Other Crime Type,0,1,0,2,Armed Assault,"","","","",2,Government (General),21,Government Building/Facility/Office,Immigration Tower,Hong Kong's Immigration Tower,44,China,"","","","","","","","","","","","","","","","",Unknown,"","","","","",To demand residency in Hong Kong.,0,"","",0,"",6,1,10,Unknown,"","","","","","",-9,8,Incendiary,18,Arson/Fire,9,Melee,23,Knife or Other Sharp Object,"","","","","","","","",Attackers lit themselves on fire with flammable liquid,0,0,0,16,0,20,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","","\"\"\"HK Immigration Chief Vows To Enforce Immigration Rules in Wake of Bombing",� Agence France Presse,August 3,"2000.\"","\"\"\"Hong Kong Immigration Officers Injured in Firebomb Attack",� Hong Kong RTHK Radio 3,August 2,"2000.\"","\"\"\"PRC Protestors Attack HK Immigration Office"
200011290005,2000,11,29,"",0,"",89,4,East Asia,New Territories,Yuen Long,22.444469,114.0258,1,0,A junction in Yuen Long in the New Territories,"11/29/2000: A bomb exploded in a private car at a junction in Yuen Long in the New Territories, Hong Kong.  The driver of the car was injured in the explosion.  No group has claimed responsibility for the attack and the motive is unknown.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,Civilian,A civilian driving a private car in Hong Kong,89,Hong Kong,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","",A bomb placed in the vicinity of the front passenger seat of a car,0,0,0,1,0,0,1,4,Unknown,"",A bomb destroyed a car and broke the windows on a near-by kindergarten school,0,"","","","","","","","","","","","","","","",Authorities suspect that the explosion may have been related to a contract dispute,"\"\"\"Man hurt in suspected car bomb attack","\"\" Agence France-Presse",November 29,"2000.\"","\"\"\"Man injured in car bomb explosion in H.K.","\"\" Kyodo News",November 29,"2000.\"","\"\"\"Press digest - Hong Kong - Nov 30"
200101280009,2001,1,28,"",0,"",89,4,East Asia,New Territories,Tuen Mun,22.39159,113.97092,1,0,A phone booth located at the junction of Tin King and Ming Kum roads,"1/28/2001: An HKT Pacific Century CyberWorks public pay-phone exploded at the junction of Tin King and Ming Kum roads, Tuen Mun, New Territories, Hong Kong.  Upon investigation, authorities determined that the blast was caused by small explosives.  Two men were taken into custody in connection with the Tuen Mun explosion, as well as two other phone booth explosions.  The motive behind the incident is unclear.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",16,Telecommunication,90,Telephone/Telegraph,Phone booth,HKT Pacific Century CyberWorks public pay-phone,89,Hong Kong,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,2,2,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",A small explosion in a phone booth that left chemical debris,0,0,0,0,0,0,1,4,Unknown,"",A phone booth exploded,0,"","","","","","","","","","","","","","","","One source mentions a third suspect that was taken into custody but implies the suspect was involved in other bombings, and not the HKT phone booth bombing.","\"Eddie Luk, \"\"Pay-phone explosion sparks safety checks","\"\" Hong Kong iMail",January 30,"2001.\"","\"Clifford Lo, \"\"Explosives  caused phone-box blast'","\"\" South China Morning Post",January 30,"2001.\"","\"\"\"In brief - Suspect with bombs detained amid phone-booth blast alert"
