197403260001,1974,3,26,"",0,"",65,11,Sub-Saharan Africa,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",1,Business,4,Multinational Corporation,Tenneco Inc.,employees,217,United States,"","","","","","","","","","","","","","","","",Eritrean Liberation Front,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","","","","","","","",0,"","","","",1,3,3,"","","",Ethiopia,0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
200507250008,2005,7,25,"",0,"",65,11,Sub-Saharan Africa,Somali,Jijiga,9.360834,42.796741,1,0,"The attack occurred in the town of Jiiga, 720 km east of the capital Addis Ababa","07/25/2005: In one of three attacks, a grenade exploded at a hotel which collectively killed five people and collectively injured thirty-one in Jijiga, Ethiopia the day before voter registration opened for the upcoming election. No group has claimed responsibility.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",1,Business,"","",Civilians,"Private citizens in the town of Jiiga, Ethiopia",65,Ethiopia,1,Business,8,Hotel/Resort,Privately run businesses,"Hotel in Jiiga, Ethiopia",65,Ethiopia,"","","","","","","","",Unknown,"","","","","",It is believed the attacks were carried out to delay upcoming scheduled elections.,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","","",2,0,0,10,0,0,1,4,Unknown,-99,"",0,"","","","","","","","","","","","","","","","This is a related attack to 20050725005, 20050725009. It is suspected that the attack was carried out by a splinter group of the Ogadeni National Liberation Front as an attempt to pushback voter registration ahead of upcoming elections.","�Bomb Blasts Kills Five in Eastern Ethiopian Town,� Addis Ababa Radio Ethiopia National, July 25, 2005.","�Five Killed, 31 Wounded in Grenade Attacks in Ethiopia,� Deutsche Presse-Agentur, July 25, 2005.","�Five Killed, 31 Injured in Hand Grenade Attacks in Eastern Ethiopia,� Agence France Presse, July 25, 2005.",CETIS,-9,-9,0,-9,"200507250008, 200507250005, 200507250009"
197404080001,1974,4,8,"",0,"",65,11,Sub-Saharan Africa,Maekel,Asmara,15.333513,38.933652,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,"",US Kagnew Tracking Station,217,United States,"","","","","","","","","","","","","","","","",Eritrean Liberation Front,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Rocket,0,"","",0,"","",1,3,Minor (likely < $1 million),15000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
200507250009,2005,7,25,"",0,"",65,11,Sub-Saharan Africa,Somali,Jijiga,9.360834,42.796741,1,0,"The attack occurred in the town of Jiiga, 720 km east of the capital Addis Ababa","07/25/2005: In one of three attacks, a grenade exploded at a hotel which collectively killed five people and collectively injured thirty-one in Jijiga, Ethiopia the day before voter registration opened for the upcoming election. No group has claimed responsibility.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",1,Business,"","",Civilians,"Private citizens in the town of Jiiga, Ethiopia",65,Ethiopia,1,Business,8,Hotel/Resort,Privately run businesses,"Hotel in Jiiga, Ethiopia",65,Ethiopia,"","","","","","","","",Unknown,"","","","","",It is believed the attacks were carried out to delay upcoming scheduled elections.,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","","",1,0,0,10,0,0,1,4,Unknown,-99,"",0,"","","","","","","","","","","","","","","","This is a related attack to 20050725005, 20050725008. It is suspected that the attack was carried out by a splinter group of the Ogadeni National Liberation Front as an attempt to pushback voter registration ahead of upcoming elections.","�Bomb Blasts Kills Five in Eastern Ethiopian Town,� Addis Ababa Radio Ethiopia National, July 25, 2005.","�Five Killed, 31 Wounded in Grenade Attacks in Ethiopia,� Deutsche Presse-Agentur, July 25, 2005.","�Five Killed, 31 Injured in Hand Grenade Attacks in Eastern Ethiopia,� Agence France Presse, July 25, 2005.",CETIS,-9,-9,0,-9,"200507250009, 200507250005, 200507250008"
197405270002,1974,5,27,"",1,6/22/1974,65,11,Sub-Saharan Africa,Unknown,Ghinda,"","",5,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",1,Business,6,Medical/Pharmaceutical,"American Evangelical mission Hospital, Ghinda",nurse,217,United States,15,Religious Figures/Institutions,87,Affiliated Institution,"American Evangelical mission Hospital, Ghinda",nurse,142,Netherlands,"","","","","","","","",Eritrean Liberation Front,"","","","","","",0,"","",0,4,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",1,"","",0,"","",0,"","","","",1,2,1,0,27,"",Ethiopia,0,"","","","","",2,Hostage(s) released by perpetrators,1,"","","","",PGIS,0,1,1,1,""
200508200004,2005,8,20,"",0,"",65,11,Sub-Saharan Africa,Addis Ababa,Addis Ababa,8.977146,38.773226,1,0,"","08/20/2005: Two perpetrators attempted to bomb a Mobil Oil depot in Addis Ababa, Ethiopia. No group claimed responsibility for the attack, but one of the perpetrators was a member of the All Ethiopian Unity Party (AEUP).",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",21,Utilities,108,Oil,Oil Depot,A fuel storage depot in Addis Ababa,65,Ethiopia,1,Business,1,Gas/Oil/Electric,Mobile Oil,A Mobile Oil fuel depot in Addis Ababa,217,United States,"","","","","","","","",All Ethiopian Unity Party (AEUP),"","","","","",One perpetrator claimed to have sought revenge for rigged elections.,0,"","",0,2,2,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",F1 bombs were used in the failed attack.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","Shiferaw Tegegn, a member of the All Ethiopian Unity Party (AEUP) may have been acting outside of his organization's chain of command. AEUP was one of Ethiopia's main opposition political parties at the time of the attack.","�Ethiopia: Suspect of Mobil oil blast opposition member - Police,� Ethiomedia, August 20, 2005.","�Ethiopian police arrest two suspects over bomb attack in capital,� Radio Ethiopia National, August 21, 2005.","",CETIS,0,1,1,1,""
197507140002,1975,7,14,"",1,5/3/1976,65,11,Sub-Saharan Africa,Maekel,Asmara,15.333513,38.933652,1,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",1,Business,5,Industrial/Textiles/Factory,Collins International service co.,employees,217,United States,"","","","","","","","","","","","","","","","",Eritrean Liberation Front,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",0,"","","","",1,2,2,0,290,"",Ethiopia,0,"","","","","",2,Hostage(s) released by perpetrators,2,"","","","",PGIS,0,1,1,1,""
200510300003,2005,10,30,"",0,"",65,11,Sub-Saharan Africa,Gambela,Gambela,9.052101,38.74496,1,0,"","10/30/2005: Unidentified gunmen attacked a police station in Gambela, Ethiopia killing four officers and injuring six others. Among those killed in the attack was State Commissioner Didmu Amud. No group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,2,Armed Assault,1,Assassination,"","",3,Police,22,"Police Building (headquarters, station, school)",Gambela Police,A police Station in Gambela,65,Ethiopia,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Gambela State,"Gambela State Commissioner, Didmu Amud",65,Ethiopia,"","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",4,0,0,6,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","�Gunmen kill four policemen, police chief in western Ethiopia,� Addis Ababa Walta Information Centre, October 30, 2005.","","",CETIS,-9,-9,0,-9,""
197509120001,1975,9,12,"",1,1/9/1976,65,11,Sub-Saharan Africa,Maekel,Asmara,15.333513,38.933652,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,6,Hostage Taking (Kidnapping),"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)","U.S. Commo facility, Asmara",Military technicians,217,United States,"","","","","","","","","","","","","","","","",Eritrean Liberation Front,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearms,0,"","",0,"","",0,"","","","",1,2,1,0,117,"",Ethiopia,1,0,"","","","",2,Hostage(s) released by perpetrators,2,"","","","",PGIS,0,1,1,1,""
200601230004,2006,1,23,"",0,"",65,11,Sub-Saharan Africa,Addis Ababa,Addis Ababa,8.977146,38.773226,1,0,"","01/23/2006: In a series of related incidents, unknown perpetrators exploded a grenade outside a bank in Addis Ababa, Ethiopia, which caused property damage, but no reported casualties. The Ethiopian Federal Police believe that the perpetrators may have been members of the Coalition for United and Democracy (CUD), the main opposition political party, but there were no reported claims of responsibility.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",1,Business,3,Bank/Commerce,Unknown,Bank building,65,Ethiopia,"","","","","","","","","","","","","","","","",Coalition for Unity and Democracy (CUD),"","","","","",Unknown,1,"","",0,"",0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","","",0,0,0,0,0,0,1,4,Unknown,"","",0,"","","","","","","","","","","","","","","","","�Ethiopian Police Report Grenades Defused in Capital,� AFP, January 24, 2006.","�Report: Grenades Found in Ethiopian Capital After Small Explosions, Police Say,� Associated Press Worldstream, January 25, 2006.","",CETIS,0,0,0,0,"200601230004, 200601230005"
197510230003,1975,10,23,"",1,5/3/1976,65,11,Sub-Saharan Africa,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",1,Business,"","",U.K.,"Basil Burwood-Taylor, Honorary consul, chairman corp. firm gelaly harkey",216,Great Britain,"","","","","","","","","","","","","","","","",Eritrean Liberation Front,"","","","","","",0,"","",0,2,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",0,"","","","",1,1,0,0,191,"",Ethiopia,1,0,"","","","",2,Hostage(s) released by perpetrators,1,"","","","",PGIS,0,1,1,1,""
200601230005,2006,1,23,"",0,"",65,11,Sub-Saharan Africa,Addis Ababa,Addis Ababa,8.977146,38.773226,1,0,"","01/23/2006: In a series of related incidents, unknown perpetrators exploded a grenade outside a hospital in Addis Ababa, Ethiopia, which caused property damage, but no reported casualties. The Ethiopian Federal Police believe that the perpetrators may have been members of the Coalition for United and Democracy (CUD), the main opposition political party, but there were no reported claims of responsibility.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",1,Business,6,Medical/Pharmaceutical,Unknown,Hospital,65,Ethiopia,"","","","","","","","","","","","","","","","",Coalition for Unity and Democracy (CUD),"","","","","",Unknown,1,"","",0,"",0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","","",0,0,0,0,0,0,1,4,Unknown,"","",0,"","","","","","","","","","","","","","","","","�Ethiopian Police Report Grenades Defused in Capital,� AFP, January 24, 2006.","�Report: Grenades Found in Ethiopian Capital After Small Explosions, Police Say,� Associated Press Worldstream, January 25, 2006.","",CETIS,0,0,0,0,"200601230005, 200601230004"
197512210001,1975,12,21,"",1,6/2/1976,65,11,Sub-Saharan Africa,Maekel,Asmara,15.333513,38.933652,1,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",1,Business,4,Multinational Corporation,Collins international service co.,"Ronald B. Michalke, employee",217,United States,"","","","","","","","","","","","","","","","",Eritrean Liberation Front,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",0,"","","","",1,1,1,0,162,"",Ethiopia,1,0,"","","","",2,Hostage(s) released by perpetrators,1,"","","","",PGIS,0,1,1,1,""
200601240001,2006,1,24,"",0,"",65,11,Sub-Saharan Africa,Addis Ababa,Addis Ababa,8.977146,38.773226,1,0,"","01/24/2006: In a series of related incidents, unknown perpetrators planted a grenade outside the gate of a junior high school in Addis Ababa, Ethiopia, which police found and defused. The Ethiopian Federal Police believe that the perpetrators may have been members of the Coalition for United and Democracy (CUD), the main opposition political party, but there were no reported claims of responsibility.",1,1,1,0,"","",1,0,0,3,Bombing/Explosion,"","","","",8,Educational Institution,49,School/University/Educational Building,Unknown,Junior high school,65,Ethiopia,"","","","","","","","","","","","","","","","",Coalition for Unity and Democracy (CUD),"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","","",0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","�Ethiopian Police Report Grenades Defused in Capital,� AFP, January 24, 2006.","�Report: Grenades Found in Ethiopian Capital After Small Explosions, Police Say,� Associated Press Worldstream, January 25, 2006.","",CETIS,0,0,0,0,"200601240001, 200601240002"
197605000003,1976,5,0,"",1,1/5/1977,65,11,Sub-Saharan Africa,Tigray,Unknown,14.032334,38.316572,4,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,"","Dr. Lindsey Tyler, veterinarian, *",216,Great Britain,"","","","","","","","","","","","","","","","",Tigray Peoples Liberation Front (TPLF),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",0,"","","","",1,4,0,"","","",Ethiopia,0,"","","","","","","",4,"","","","",PGIS,0,1,1,1,""
200601240002,2006,1,24,"",0,"",65,11,Sub-Saharan Africa,Addis Ababa,Addis Ababa,8.977146,38.773226,1,0,"","01/24/2006: In a series of related incidents, unknown perpetrators planted a grenade near Addis Ababa University in Addis Ababa, Ethiopia, which police found and defused. The Ethiopian Federal Police believe that the perpetrators may have been members of the Coalition for United and Democracy (CUD), the main opposition political party, though there were no claims of responsibility.",1,1,1,0,"","",1,0,0,3,Bombing/Explosion,"","","","",8,Educational Institution,49,School/University/Educational Building,Unknown,Addis Ababa University,65,Ethiopia,"","","","","","","","","","","","","","","","",Coalition for Unity and Democracy (CUD),"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","","",0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","�Ethiopian Police Report Grenades Defused in Capital,� AFP, January 24, 2006.","�Report: Grenades Found in Ethiopian Capital After Small Explosions, Police Say,� Associated Press Worldstream, January 25, 2006.","",CETIS,0,0,0,0,"200601240002, 200601240001"
197605000004,1976,5,0,"",0,"",65,11,Sub-Saharan Africa,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",14,Private Citizens & Property,68,Named Civilian,"",Ian Mac Chesney,216,Great Britain,14,Private Citizens & Property,68,Named Civilian,"",Bruce Thomerson,216,Great Britain,14,Private Citizens & Property,68,Named Civilian,"",Brian Haslehurst,216,Great Britain,Eritrean Liberation Front,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",0,"","","","",1,3,0,"","","",Ethiopia,0,"","","","","",2,Hostage(s) released by perpetrators,3,"","","","",PGIS,0,1,1,1,""
200603070003,2006,3,7,"",0,"",65,11,Sub-Saharan Africa,Addis Ababa,Addis Ababa,8.977146,38.773226,1,0,"",03/07/2006: Suspected militants with possible ties to the Coalition for Unity and Democracy Party (CUDP) detonated a bomb at the Lalibela Hotel near Addis Ababa Stadium in Ethiopia injuring three civilians. There was no immediate claim of responsibility.,1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,"","",Unknown,Unknown,65,Ethiopia,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"","",-9,"","","","","","","","",-9,6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,3,0,0,1,4,Unknown,"","",0,"","","","","","","","","","","","","","","",Bombing was one of three that occurred in Addis Abbaba around the same time.,"Five injured in three separate explosions in the Ethiopian capital, Deutsche Presse-Agentur, March 7, 2006.","Ethiopia: Four injured in three Addis blasts, Walta Information Centre, March 7, 2006.","Ethiopia says Eritrea behind Addis Ababa blasts, Agence France Presse--English, March 12, 2006.",CETIS,-9,-9,0,-9,""
