200111300003,2001,11,30,"",1,"",112,11,Sub-Saharan Africa,Gbarpolu,Belle Fassamah,7.496802,-10.080596,2,0,Belle Fassamah in Gbarbolu County,"11/30/2001: Rebels from Liberians United for Reconciliation and Democracy (LURD) took control of Belle Fassamah village, Gbarbolu County, Liberia.  They killed an unknown number of villagers and kidnapped an unknown number of women and children; they also set surrounding villagers on fire.  A military unit was established with the goal of finding the kidnapped villagers.",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),2,Armed Assault,"","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,Villagers living in Belle Fassamah,112,Liberia,"","","","","","","","","","","","","","","","",Liberians United for Reconciliation and Democracy (LURD),"","","","","","Specific motive is unknown; however, the attack was part of an ongoing insurgency.",0,"","",0,-99,-99,0,"","","","","","","","","",8,Incendiary,18,Arson/Fire,13,Unknown,"","","","","","","","","","",No specific mention of weapons was made other than the torching of surrounding villages.,"",0,"","",0,"",1,4,Unknown,"",Surrounding villages were set on fire,1,-99,0,-99,-99,"","",-9,"","","","","",7,Unknown,-99,"","\"\"\"Liberia says rebels execute civilians",kidnap women and children,"\"\" Associated Press",December 1,"2001.\"","","",UMD Schmid 2012,0
199201280008,1992,1,28,"",0,"",112,11,Sub-Saharan Africa,Lofa,Segbwema Daru,8.016772,-10.265123,2,1,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,35,Military Transportation/Vehicle (excluding convoys),Military,Vehicle,112,Liberia,"","","","","","","","","","","","","","","","",National Patriotic Front of Liberia (NPFL),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,7,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200806110011,2008,6,11,"",0,"",112,11,Sub-Saharan Africa,Montserrado,Monrovia,6.290743,-10.760524,1,1,"The attack took place near the Farmington river on a farm belonging to Charles Bennie located 35 miles south of the capital city of Monrovia, Montserrado province, southern Liberia.","06/07/2008: On Saturday morning, 12 Liberian field workers were shot dead and mutilated by unknown gunmen near the Farmington river on a farm belonging to Charles Bennie located 35 miles south of the capital city of Monrovia, Montserrado province, southern Liberia. No claim of responsibility was made for the incident. It was believed that the attack was carried out because of an on-going land dispute.",0,1,1,1,2,Other Crime Type,0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,"",Twelve Field workers,112,Liberia,"","","","","","","","","","","","","","","","",Unknown,"","","","","",It was believed that the attack was carried out because of an on-going land dispute.,0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,9,Melee,23,Knife or Other Sharp Object,"","","","","","","","",Unknown firearms were used in the firearm attack and unknown sharp weapons were used in the melee attack.,12,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"BBC Monitoring Africa, \"\"Liberians Killed in Farm Massacre","\"\" BBC Monitoring Africa",June 11,"2008.\"","\"Jonathan Paye-Layleh, \"\" Lexis Nexis",Associated Press Worldstream,June 11,"2008.\"",""
199202040015,1992,2,4,"",0,"",112,11,Sub-Saharan Africa,Montserrado,Monrovia,6.290743,-10.760524,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,2,Restaurant/Bar/Caf�,"",Crowd outside bar,112,Liberia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",Grenade,2,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199203290022,1992,3,29,"",0,"",112,11,Sub-Saharan Africa,Grand Cape Mount,Than,7.107729,-10.900144,1,0,"","",1,0,1,1,3,Intra/Inter-group Conflict,0,1,0,2,Armed Assault,"","","","",17,Terrorists/Non-State Militia,93,Terrorist,National Patriotic Front of Liberia,Unit,112,Liberia,"","","","","","","","","","","","","","","","",United Liberation Movement for Democracy in Liberia (ULIMO),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,4,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199204280010,1992,4,28,"",0,"",112,11,Sub-Saharan Africa,Montserrado,Monrovia,6.290743,-10.760524,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,7,Retail/Grocery/Bakery,"",Meat Shop,112,Liberia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,1,"","","","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",Grenade,0,"","",15,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199205070014,1992,5,7,"",0,"",112,11,Sub-Saharan Africa,Montserrado,Monrovia,6.290743,-10.760524,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,"","","",Taxi Stand,112,Liberia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",Grenade,5,"","",12,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199205170012,1992,5,17,"",1,5/18/1992,112,11,Sub-Saharan Africa,Bomi,Kle,6.695088,-10.874056,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",15,Religious Figures/Institutions,85,Religious Figure,Catholic Church,Nun distributing aid,217,United States,"","","","","","","","","","","","","","","","",National Democratic Front of Liberia,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",1,1,1,0,1,"","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
199206300009,1992,6,30,"",0,"",112,11,Sub-Saharan Africa,Grand Cape Mount,Jennemana,7.047733,-11.071928,2,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",1,Business,5,Industrial/Textiles/Factory,Liberia Wood Management Companyu,5 Vehicle Logging Convoy,112,Liberia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,9,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199208260019,1992,8,26,"",0,"",112,11,Sub-Saharan Africa,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",12,NGO,62,International NGO,International Red Cross,Red Cross Vehicle,422,International,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,6,Explosives,7,Grenade,"","","","","","","","",Automatic firearm; Grenades,1,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199210220011,1992,10,22,"",1,10/25/1992,112,11,Sub-Saharan Africa,Bong,Gbarnga,7.002432,-9.472824,1,1,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",United Nations,"4 Employees, U.N. Development Program",422,International,"","","","","","","","","","","","","","","","",National Patriotic Front of Liberia (NPFL),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",0,"","","","",1,4,0,0,3,"",Liberia,0,"","","","","",2,Hostage(s) released by perpetrators,4,"","","","",PGIS,0,1,1,1,""
199210220017,1992,10,22,"",0,"",112,11,Sub-Saharan Africa,Montserrado,Gardnersville,6.336855,-10.739822,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",15,Religious Figures/Institutions,85,Religious Figure,Catholic Church,5 nuns,217,United States,15,Religious Figures/Institutions,85,Religious Figure,Catholic Church,4 nuns,112,Liberia,"","","","","","","","",National Patriotic Front of Liberia (NPFL),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,9,5,"",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
199404090001,1994,4,9,"",0,"",112,11,Sub-Saharan Africa,Grand Bassa,Buchanan,5.880801,-10.046602,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,"",villagers,112,Liberia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",9,Melee,23,Knife or Other Sharp Object,"","","","","","","","","","","","",Machete,62,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199406210004,1994,6,21,"",0,"",112,11,Sub-Saharan Africa,Grand Bassa,Lloydsville,6.230845,-9.812493,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Armed Forces of Liberia,Position,112,Liberia,"","","","","","","","","","","","","","","","",National Patriotic Front of Liberia (NPFL),"","","","","","",0,"","",0,200,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199412160005,1994,12,16,"",0,"",112,11,Sub-Saharan Africa,Montserrado,Monrovia,6.290743,-10.760524,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,"",Town,112,Liberia,"","","","","","","","","","","","","","","","",National Patriotic Front of Liberia (NPFL),"","","","","","",0,"","",0,"","","","","","","","","","","","",9,Melee,23,Knife or Other Sharp Object,"","","","","","","","","","","","",Knife,48,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199610310001,1996,10,31,"",0,"",112,11,Sub-Saharan Africa,Montserrado,Monrovia,6.290743,-10.760524,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),17,Head of State,Government,Presidential Palace,112,Liberia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Small caliber,10,"","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199904210001,1999,4,21,"",0,"",112,11,Sub-Saharan Africa,Lofa,Voinjama,8.421567,-9.753928,1,0,"",04/21/1999: Twenty-two foreign envoys and foreign aid workers were kidnapped from Voinjama in northern Liberia for two hours by unidentified armed men from Guinea. They were released after soldiers of the Armed Forces of Liberia (AFL) repelled the attack.,1,1,1,0,"","",0,1,0,2,Armed Assault,6,Hostage Taking (Kidnapping),"","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",Dutch Ministry of Foreign Affairs,"Peter Van Leewen, a Dutch Ambassador visiting Liberia",142,Netherlands,7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",Government Official,First Secretary of Norway,151,Norway,7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",European Union (EU),"Stephan Devaux, EU Official","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",0,0,0,"","",0,0,"","","","",1,22,2,2,"","","",0,"","","","","",2,Hostage(s) released by perpetrators,22,"The total group kidnapped included Dutch ambassador Peter Van Leewen, the first secretary of Norway, European Union official Stephan Devaux, two private sector Americans, and seventeen foreign aid workers.","�Liberia--Foreign Envoys Abducted in Border Attack Named,� Agence France Presse (World Service), April 21, 1999.","�Liberia Says Unidentified Armed Men Attack Border Town,� Agence France Presse (World Service), April 21, 1999.","�BBC: Liberia 'Claims' Armed Incursion From Guinea,� BBC World Service, April 21, 1999.",CETIS,-9,-9,1,1,""
199908110006,1999,8,11,"",1,8/13/1999,112,11,Sub-Saharan Africa,Lofa,Kolahun,8.284736,-10.086327,1,0,"","08/11/1999: Unidentified rebels kidnapped seven aid workers in Kolahun, Liberia. Most of the hostages were working with medical-related relief agencies. The hostages, one Liberian, four Britons, one Italian, and one Norwegian, were released on 08/13/1999. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,Relief Workers,British Relief Workers,216,Great Britain,12,NGO,62,International NGO,Relief Workers,Italian Relief Worker,98,Italy,12,NGO,62,International NGO,Relief Workers,Norwegian Relief Workers,151,Norway,Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,0,0,0,0,0,0,"","","","",1,7,0,"",2,"","",0,"","","","","",2,Hostage(s) released by perpetrators,7,"","Edward F. Mickolus, Terrorism, 1996-2001: A Chronology, Imprint Westport, CT: Greenwood Press, 2002.","","",CETIS,-9,-9,1,1,""
200011280006,2000,11,28,"",0,"",112,11,Sub-Saharan Africa,Montserrado,Monrovia,6.290743,-10.760524,1,0,The Center for Democratic Empowerment offices in Monrovia,"\"11/28/2000: At least 100 angry ex-combatants raided the offices of the Center for Democratic Empowerment in Monrovia, Liberia.  The war veterans were armed with knives, hammers and axes; they physically assaulted Commeny Wesseh, the executive director, Amos Sawyer, a former Liberian interim President, and six other office employees.  They also stole cash and items of value and destroyed office equipment and windows.  Specific motive is unknown; however, the assailants were chanting \"\"where is our money",where are they,"we will kill them today\"\".  At least three assailants were arrested following the attack.\"",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",12,NGO,61,Domestic NGO,Liberian NGO,Centre for Democratic Empowerment (CEDE) offices and staff,112,Liberia,"","","","","","","","","","","","","","","","",Civil War Veterans,"","","","","","\"Specific motive is unknown; however, the assailants were chanting \"\"where is our money",where are they,"we will kill them today\"\".\"",0,"","",0,100,3,0,"","","","","","","","","",9,Melee,23,Knife or Other Sharp Object,"","","","","","","","","","","","","The assailants were armed with knives, hammers and axes",0,0,0,8,0,0,1,4,Unknown,"","Cash and valuable items were stolen, office equipment was destroyed, and windows were broken.",0,"","","","","","","","","","","","","","","","One source states that there were 300 assailants, while another source states there were 100 assailants.  One source states that three assailants were arrested while another states that seven were taken into custody.","\"\"\"Former Liberian interim president beaten up","\"\" Reuters",November 28,"2000.\"","\"\"\"\"\"Mob\"\" attack former interim president Sawyer"
200104160002,2001,4,16,"",0,"",112,11,Sub-Saharan Africa,Lofa,Voinjama,8.421567,-9.753928,1,0,"Near Voinjama, Lofa county","04/16/2001: Gunmen opened fire on a helicopter carrying the Minister of Youth and Sports, Francois Massaquoi, and supplies as it attempted to land in Voinjama, Liberia.  The helicopter escaped the gunfire but the minister was later pronounced dead at a hospital.  It was reported that a group calling themselves the Liberians United for Reconciliation and Democracy took responsibility for the attack.",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Liberian Government,"Francois Massaquoi, Minister of Youth and Sports",112,Liberia,"","","","","","","","","","","","","","","","",Liberians United for Reconciliation and Democracy (LURD),"","","","","","Although the specific motive was unknown, sources suggested that this attack could have been related to the ongoing conflict in the region.  Massqauoi was taking supplies to a village affected by this fighting, as it was near the border region with Guinea where the fighting was heaviest.",1,"","",0,-99,0,1,10,Unknown,"","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",The helicopter came under fire as it was attempting to land.,1,0,0,0,0,0,-9,4,Unknown,"",It was unclear if the helicopter suffered damage during the attack.,0,"","","","","","","","","","","","","","","",The Liberian declared a 3-day mourning period for the death of Massaquoi.  It also started an official investigation into his killing.,"\"\"\"Liberian Minister confirmed shot dead","\"\" Xinhua News Agency",April 17,"2001.\"","\"\"\"Liberia declares mourning for Minister killed by rebels","\"\" Xinhua News Agency",April 18,"2001.\"","\"\"\"Liberia launches probe into minister's killing"
