200604090004,2006,4,9,"",0,"",15,8,Western Europe,Vienna,Vienna,48.208174,16.373819,1,0,"","\"04/09/2006: An Islamic cemetery under construction in West Vienna, Austria was hit by arson when unidentified perpetrators scrawled \"\"will be blown up\"\" on the wall of a prayer room. No group claimed responsibility for the attack.\"",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",14,Private Citizens & Property,80,Memorial/Cemetery/Monument,Islamic religion in Austria,Islamic cemetery under construction in Vienna,15,Austria,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Believed to be an action of Islamophobia,0,"","",0,"",0,0,"","","","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","",It appeared that the incendiary material used for this attack was material available at the site.,0,0,0,0,0,0,1,4,Unknown,"","\"In the facility's prayer room, the formwork, which had been erected for concrete placement, was damaged. Several windows were smashed and the fence around. The words \"\"Will be blown up\"\" on a wall","\"\" were scrawled on the wall of the prayer room.\"",0,"","","","","","","","","","","","","","","","The anti-terrorist Office for Protection of the Constitution was making inquiries after the incident was noticed by a municipal worker in the morning. -- The attack was at the same time as a conference of European imams in the Austrian capital with about 130 delegates from 40 countries. --First investigation results on the attack were presented to Werner Autericky, head of investigations at the Federal Agency for State Protection and Counter-Terrorism (BVT). The investigation suggested that much of the damage like the graffiti, the broken panes, as well as the damage on the fence, were committed at an earlier date.","�Vienna Police Present First Investigation Results on Attack on Islamic Cemetery,� Vienna Der Standard (Internet Version-WWW) in German, April 10, 2006.","�Arson attack on Islamic cemetary in Vienna,� Deutche Presse-Agentur, April 09, 2006.","�Explosives found outside Vienna Muslim centre,� Agence France Presse -- English, April 09, 2006.",CETIS,-9,-9,0,-9
197512210003,1975,12,21,"",1,12/23/1975,15,8,Western Europe,Vienna,Vienna,48.208174,16.373819,1,0,"","",1,1,1,0,"","",0,1,0,5,Hostage Taking (Barricade Incident),"","","","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)","",OPEC ministers meeting,422,International,"","","","","","","","","","","","","","","","",Popular Front for the Liberation of Palestine (PFLP),"","","","","","",0,"","",0,6,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearms,3,"","",11,"","",1,3,Minor (likely < $1 million),60000,"",1,35,0,0,2,"","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
197608220001,1976,8,22,"",0,"",15,8,Western Europe,Vienna,Vienna,48.208174,16.373819,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)","",U.S. Embassy Vehicle,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,3,Minor (likely < $1 million),3500,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
197609090002,1976,9,9,"",0,"",15,8,Western Europe,Vienna,Vienna,48.208174,16.373819,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,"",Chilixan Embassy,43,Chile,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
197612130004,1976,12,13,"",0,"",15,8,Western Europe,Vienna,Vienna,48.208174,16.373819,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",1,Business,3,Bank/Commerce,"",bank,15,Austria,"","","","","","","","","","","","","","","","",Waltraud Boock Group,"","","","","","",0,"","",0,3,"","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistols,"","","","","","",1,3,Minor (likely < $1 million),166000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197612170001,1976,12,17,"",0,"",15,8,Western Europe,Vienna,Vienna,48.208174,16.373819,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,22,"Police Building (headquarters, station, school)","",Police traffic control center,15,Austria,"","","","","","","","","","","","","","","","",Waltraud Boock Group,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,3,Minor (likely < $1 million),2000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197701060001,1977,1,6,"",0,"",15,8,Western Europe,Vienna,Vienna,48.208174,16.373819,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,"",U.K. Consulate Library,216,Great Britain,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,"","","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
197701110001,1977,1,11,"",0,"",15,8,Western Europe,Vienna,Vienna,48.208174,16.373819,1,0,"","",1,1,1,-9,"","",0,0,0,7,Facility/Infrastructure Attack,"","","","",7,Government (Diplomatic),"","","",South African Mission,183,South Africa,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
197701190004,1977,1,19,"",0,"",15,8,Western Europe,Vienna,Vienna,48.208174,16.373819,1,0,"","",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",19,Transportation,100,Train/Train Tracks/Trolley,"",Railway,15,Austria,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
197701220001,1977,1,22,"",0,"",15,8,Western Europe,Vienna,Vienna,48.208174,16.373819,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,"",Car,15,Austria,"","","","","","","","","","","","","","","","",Waltraud Boock Group,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,28,Dynamite/TNT,"","","","","","","","","","","","",Dynamite,1,"","",1,"","",1,3,Minor (likely < $1 million),1000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197708090002,1977,8,9,"",0,"",15,8,Western Europe,Carinthia,Sankt Kanzian,46.61507,14.57541,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,80,Memorial/Cemetery/Monument,"",Monument,15,Austria,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
197807180003,1978,7,18,"",0,"",15,8,Western Europe,Vienna,Vienna,48.208174,16.373819,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",1,Business,7,Retail/Grocery/Bakery,"",store selling U.K. goods,15,Austria,"","","","","","","","","","","","","","","","",AFB,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,"","","","","","",1,3,Minor (likely < $1 million),1000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197901080002,1979,1,8,"",0,"",15,8,Western Europe,Vienna,Vienna,48.208174,16.373819,1,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Kurdish Nationalist Movement,"Masoud Barzani, Leader",95,Iraq,3,Police,25,Police Security Forces/Officers,security guards,security guards of unknown nationality,"","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",2,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
197904220001,1979,4,22,"",0,"",15,8,Western Europe,Vienna,Vienna,48.208174,16.373819,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,81,Museum/Cultural Center/Cultural House,"",Jewish Community Center,15,Austria,"","","","","","","","","","","","","","","","",Eagles of the Palestinian Revolution,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
197904220002,1979,4,22,"",0,"",15,8,Western Europe,Vienna,Vienna,48.208174,16.373819,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",15,Religious Figures/Institutions,86,Place of Worship,"",Synagogue,15,Austria,"","","","","","","","","","","","","","","","",Eagles of the Palestinian Revolution,Eagles of the Revolution,"","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,3,Minor (likely < $1 million),5000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
197909180001,1979,9,18,"",0,"",15,8,Western Europe,Carinthia,Voelkermarkt,46.66207,14.63359,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,81,Museum/Cultural Center/Cultural House,"",Carynthian Museum,15,Austria,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",3,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
197909180002,1979,9,18,"",0,"",15,8,Western Europe,Carinthia,Voelkermarkt,46.66207,14.63359,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",20,Unknown,"","","",unk,15,Austria,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",1,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198001150001,1980,1,15,"",0,"",15,8,Western Europe,Vienna,Vienna,48.208174,16.373819,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,2,Restaurant/Bar/Caf�,"",Arab Restaurant near OPEC Hdqs,"","","","","","","","","","","","","","","","","","",Palestinians,"","","","","","",1,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,1,1,""
198007300001,1980,7,30,"",0,"",15,8,Western Europe,Vienna,Vienna,48.208174,16.373819,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,"",Near Iranian Embassy,94,Iran,"","","","","","","","","","","","","","","","",Iraqi extremists,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",8,"","",1,"","","","Damages: explosion, damaged surrounding buildings (Embassies)",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,1,1,""
198105010001,1981,5,1,"",0,"",15,8,Western Europe,Vienna,Vienna,48.208174,16.373819,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",14,Private Citizens & Property,82,Labor Union Related,Austrian-Israeli Society,"Heinz Nittel, Jew/ City Councillor of Vienna*",15,Austria,"","","","","","","","","","","","","","","","",Abu Nidal Organization (ANO),Fatah Revolutionary Council,"","","","","",0,"","",0,1,"","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,0,1,""
198108100001,1981,8,10,"",0,"",15,8,Western Europe,Vienna,Vienna,48.208174,16.373819,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,"",Israeli Embassy,97,Israel,"","","","","","","","","","","","","","","","",May 15 Organization for the Liberation of Palestine,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",1,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,0,1,1,""
198108290005,1981,8,29,"",0,"",15,8,Western Europe,Vienna,Vienna,48.208174,16.373819,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",15,Religious Figures/Institutions,86,Place of Worship,"",Synagogue Seitenstettengasse,15,Austria,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",6,Explosives,7,Grenade,5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","",Grenades; Automatic firearm,2,"","",19,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198202040001,1982,2,4,"",0,"",15,8,Western Europe,Vienna,Vienna,48.208174,16.373819,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",15,Religious Figures/Institutions,85,Religious Figure,"",Apartment of Chief Rabbi Akiba Eisenberg,15,Austria,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
