200312190002,2003,12,19,"",0,"",74,7,Central Asia,Tbilisi (Capital City),Tbilisi,41.709981,44.792998,1,0,"","12/19/2003: Unknown assailants fired automatic weapons at the home of the deputy chairman, Davit Japaridze, of the Tbilisi branch of the Union for Georgia's Democratic Revival political party in Tbilisi Georgia, injuring no one.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Union for Georgia's Democratic Revival Party,Deputy chairman of the Tbilisi branch Davit Japaridze,74,Georgia,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,-9,"","","","","","","","",-9,5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",The gunshots broke windows.,0,"","","","","","","","","","","","","","","","","�Georgia: Shots Fired at House of Revival Party Tbilisi Branch Deputy Head,� Tbilisi Prime, December 20, 2003.","�Shots Fired at Home of Prominent Georgian Politician,� Associated Press Worldstream, December 20, 2003.","",CETIS,-9,-9,0,-9,""
199202240007,1992,2,24,"",0,"",74,7,Central Asia,Abkhazia,Unknown,42.973782,41.44218,4,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,100,Train/Train Tracks/Trolley,Railway,Line between Tsatshivu and Ingiri,74,Georgia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200312220002,2003,12,22,"",0,"",74,7,Central Asia,Ajaria (Autonomous Republic),Batumi,41.638643,41.637265,1,0,"","12/22/2003: Seven unknown assailants wearing ski masks, kidnapped, beat, threatened and after three hours released, political activist, Levan Kacharava, near his home in Batumi, Georgia. The kidnappers threatened Kacharava to discontinue his political activities as an opposition leader to the established government.",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Batumi Public Association,Chairman of the Batumi Public Association Levan Kacharava,74,Georgia,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive of the attack was to intimidate political opposition to an established order.,0,"","",0,7,0,-9,"","","","","","","","",-9,9,Melee,22,"Hands, Feet, Fists","","","","","","","","","","","","","",0,0,0,1,0,0,0,"","","","",1,1,0,3,"","","",0,"","","","","",2,Hostage(s) released by perpetrators,1,"","�Georgia: Election Activist Abducted, Beaten in Ajaria,� Tbilisi Imedi TV, December 22, 2003.","�Georgia: Ajarian Doctors Refuse to See Beaten Activist,� BBC Worldwide Monitoring, December 23, 2003","�Georgia: UK Ambassador �Upset� by Treatment of Election Activist in Ajaria,� BBC Monitoring International Reports, December 22, 2003.",CETIS,-9,-9,0,-9,""
199203070007,1992,3,7,"",0,"",74,7,Central Asia,"",Zugdidi,42.502066,41.861007,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,Police,Interior Ministry Bldg,74,Georgia,"","","","","","","","","","","","","","","","",Supporters of Ex-President Gamsakhurdial,"","","","","","",0,"","",0,50,"","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200404040003,2004,4,4,"",0,"",74,7,Central Asia,Tbilisi (Capital City),Tbilisi,41.709981,44.792998,1,0,"","04/04/2004: A bomb exploded in Tbilisi, Georgia, in an attempted assassination of a Russian General, Alexander Studenikin. The bomb, detonated outside of the General's car on his way home from work, was most likely made of TNT. No one was killed in the blast and the General was only slightly injured. No group claimed responsibility for the explosion.",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Russian Military,General Alexander Studenikin,167,Russia,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,28,Dynamite/TNT,"","","","","","","","","","","","",Police believed that the bomb was made of TNT.,0,0,0,1,0,0,1,4,Unknown,"","",0,"","","","","","","","","","","","","","","","","\"\"\"Georgian Prosecutor Says No One Injured in Attack on Russian General","\"\" Moscow Interfax",April 6,"2004.\"","\"\"\"Georgia services investigating bomb attack on Russian","\"\" Bahrain News Agency",April 7,"2004.\"","\"\"\"Russian military chief in Georgia lightly wounded in bomb blast"
199203070008,1992,3,7,"",0,"",74,7,Central Asia,Samegrelo-Zemo Svaneti,Poti,42.141944,41.676389,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),21,Government Building/Facility/Office,Govt,Mayor's Office,74,Georgia,"","","","","","","","","","","","","","","","",Supporters of Ex-President Gamsakhurdial,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200408030005,2004,8,3,"",0,"",74,7,Central Asia,South Ossetia (Republic),Sarabuki,42.271957,44.038079,1,0,This incident occurred near the village of Sarabuk.,"08/03/2004: A Russian delegation, led by the head of the Duma CIS affairs committee Andrei Kokoshin, came under intensive rifle fire while driving through the Georgian-Ossetian conflict zone near the village of Sarabuk. No one was injured in the attack, and it was unknown who perpetrated the attack.",1,1,1,0,"","",0,0,0,2,Armed Assault,"","","","",7,Government (Diplomatic),"","",Russian Government,Peacekeeping delegation touring outposts in South Ossetia,167,Russia,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"","",0,"","","","","","","","","",5,Firearms,4,Rifle/Shotgun (non-automatic),"","","","","","","","","","","","","",0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","�Spokesman: Russian Lawmaker Came Under Fire in Georgia-Ossetia Conflict Zone,�  ITAR-TASS, August 03, 2004.","�Head of Russian delegation reports from south Ossetia on shooting incident,� Mayak Radio, August 03, 2004.","",CETIS,-9,-9,1,1,""
199203090005,1992,3,9,"",0,"",74,7,Central Asia,Samegrelo-Zemo Svaneti,Zugdidi,42.502066,41.861007,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,Govt,Govt building,74,Georgia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,3,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200408130001,2004,8,13,"",0,"",74,7,Central Asia,South Ossetia (Republic),Eredvi,42.247802,44.037438,1,0,"",08/13/2004: Georgia Prime Minister Zurab Zhvaniya came under fire in while traveling by car in South Ossetia. No casualties were reported. Authorities suspected separatist rebels were behind the attack.,1,1,1,0,"","",0,0,0,1,Assassination,"","","","",2,Government (General),17,Head of State,Georgian Prime Minister,Zurab Zhvaniya,74,Georgia,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"","",0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","�Separatist Rebels fire on Georgian PM's convoy,� Australian Broadcasting Corporation, August 13, 2004.","","",CETIS,-9,-9,0,-9,""
199203100013,1992,3,10,"",0,"",74,7,Central Asia,"",Rustavi,41.541279,45.027699,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,25,Police Security Forces/Officers,Police,Unit,74,Georgia,"","","","","","","","","","","","","","","","",Azerbaijan Weapons Smugglers,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,6,Explosives,7,Grenade,"","","","","","","","",Pistol; Grenade,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
200502010001,2005,2,1,"",0,"",74,7,Central Asia,Shida Kartlie (Region),Gori,41.981361,44.109539,1,0,"","02/01/2005: A car bomb exploded in the city of Gori, Georgia killing three people and injuring 20 others. The bomb had the strength of 100lbs of TNT. Georgian authorities doubted that South Ossetian rebels were behind the bombing, but stated that the attack may have been planned from outside its borders (i.e. Russia). No group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,"","",Gori Police,Unknown,74,Georgia,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"","",0,"","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","","",3,0,0,20,0,0,1,3,Minor (likely < $1 million),-99,"",0,"","","","","","","","","","","","","","","","","\"Eka Mekhuzla, \"\"Georgian Minister Discards Criminal Version of Gori Blast","\"\" ITAR-TASS",February 1,"2005.\"","","",CETIS,-9,-9
199203130001,1992,3,13,"",0,"",74,7,Central Asia,Samegrelo-Zemo Svaneti,Zugdidi,42.502066,41.861007,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,1,Assassination,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Military,3 Soldiers,74,Georgia,"","","","","","","","","","","","","","","","",Supporters of Ex-President Gamsakhurdial,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","",Burned victims alive,3,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200503160001,2005,3,16,"",0,"",74,7,Central Asia,Samtskhe-Javakheti (Province),Klde,41.675238,43.035167,1,0,The Akhaltsikhe District,"03/16/2005: In Klne, Georgia, ten bombs were found and defused about 100 meters from the Baku-Tbilisi-Ceyhan Pipeline. No group claimed responsibility.",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",21,Utilities,108,Oil,Oil Pipeline,The Baku-Tbilisi-Ceyhan oil pipeline,74,Georgia,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,12,Remote Trigger,"","","","","","","","","","","","","",0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Georgian police say attack prevented on international oil pipeline.�\"","","",CETIS,-9,-9,0,-9,""
199203130011,1992,3,13,"",0,"",74,7,Central Asia,Samegrelo-Zemo Svaneti,Zugdidi,42.502066,41.861007,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,31,Military Aircraft,Military,Helicopter *,74,Georgia,"","","","","","","","","","","","","","","","",Supporters of Ex-President Gamsakhurdial,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",1,2,0,"","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200505100005,2005,5,10,"",0,"",74,7,Central Asia,Kartli (Province),Tbilisi,41.709981,44.792998,1,0,"","05/10/2005: An unidentified perpetrator threw a hand grenade wrapped in handkerchief into a crowd gathered at Freedom Square in Tbilisi, Georgia where US President George W. Bush was giving a speech. The grenade did not detonate because it was defective. No group claimed responsibility for the attack.",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",President of the United States,US President George W. Bush,217,United States,14,Private Citizens & Property,78,"Procession/Gathering (funeral, wedding, birthday, religious)",Civilians,Civilians attending a speech being given by US President George W. Bush,74,Georgia,"","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,1,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",The grenade was wrapped in a handkerchief.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","Daryn Kagan, Ed Henry, Bob Franken, Jason Carroll, �Grenade Near President Bush was Live; Steroids & Sports; Trumping the World Trade Center,� CNN, May 18, 2005.","�Georgian Interior Ministry: Investigation of Tbilisi Grenade Incident Classified,� Agentstvo Voyennykh Novostey, May 19, 2005.","�Grenade Attack Was 'Close Call' For Bush,� The Courier Mail, May 19,2005.",CETIS,-9,-9,1,1,""
199205200013,1992,5,20,"",0,"",74,7,Central Asia,Shida Kartli,Tskhinvali,42.224159,43.9632,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",19,Transportation,99,Bus (excluding tourists),"",Bus Carrying Refugees,74,Georgia,"","","","","","","","","","","","","","","","",Georgian Militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,30,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200505290006,2005,5,29,"",0,"",74,7,Central Asia,South Ossetia (Autonomous Province),Tamarasheni,42.112836,43.789602,1,0,"","05/29/2005: Unidentified perpetrators dressed in uniforms, suspected to be Ossetian rebels, opened fire on the Kurta police station from a vehicle moving from Java in the direction of Tskhinvali in Georgia. Policemen stationed at the Tamarasheni checkpoint closed the road after hearing about the attack. The perpetrators then fired on the policemen at the Tamarasheni checkpoint. One Georgian policeman was killed and two others were injured in the attack. Four of the perpetrators were killed as well. No group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",3,Police,22,"Police Building (headquarters, station, school)",Georgian Police,The Kurta police station,74,Georgia,3,Police,25,Police Security Forces/Officers,Georgian Police,The Tamarasheni checkpoint,74,Georgia,"","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",5,0,4,2,0,"",0,"","","","",0,"","","","","","","","","","","","","","","","","�Georgian Policeman, Three Attackers said Killed in South Ossetia Shoot Out in Tbilisi,� Georgian TV1, May 29, 2005.","Tamta Karchava, �Georgia Faces �Threat of New Armed Confrintation� After Five Killed in S Ossetia,� Rezonansi, May 31, 2005.","",CETIS,-9,-9,0,-9,""
199206130001,1992,6,13,"",0,"",74,7,Central Asia,Tbilisi,Tbilisi,41.709981,44.792998,1,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Government,"Head of State Council, Jaba Loseliani",74,Georgia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,3,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
