199005190003,1990,5,19,"",0,"",174,11,Sub-Saharan Africa,Ziguinchor,Ziguinchor,12.583333,-16.266667,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",15,Religious Figures/Institutions,"","","",Moslem Religiuos Rally,174,Senegal,"","","","","","","","","","","","","","","","",Movement of Democratic Forces of Casamance,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",Grenade,2,"","",50,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200506090003,2005,6,9,"",1,"",174,11,Sub-Saharan Africa,Kolda,Mampalago,12.92133,-15.995602,1,0,"","06/09/2005: A public transport bus was attacked in the village of Mampalango in the Casamance Region of Senegal. The passengers were robbed and one driver, Modou Ndiaye, was kidnapped. Movement of Casamance Democratic Forces (MFDC) was suspected to be involved.",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),2,Armed Assault,"","",19,Transportation,99,Bus (excluding tourists),Senegali civilians,passengers in public transport vehicles on Ziguinchor-Farafeni road,174,Senegal,"","","","","","","","","","","","","","","","",Movement of Democratic Forces of Casamance,"","","","","",Unknown,0,"","",0,10,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",0,0,0,0,0,0,0,"","","","",1,1,0,"",-99,"",Unknown,0,"","","","","",7,Unknown,-99,"","\"\"\"Selection List:  Senegal Press 11 Jun 05","\"\" FBIS Report",June 11,"2005.\"","\"Mamadou Pipo Mane, \"\"Armed Robbery Occurs Again in Mampalago","\"\" Walfadijri",June 11,"2005\"",""
199005260004,1990,5,26,"",0,"",174,11,Sub-Saharan Africa,Ziguinchor,Niagisse,12.569167,-16.173611,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",8,Educational Institution,48,Teacher/Professor/Instructor,"",teachers meeting,174,Senegal,"","","","","","","","","","","","","","","","",Casamance Separatists,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200702260004,2007,2,26,"",0,"",174,11,Sub-Saharan Africa,Unknown,Unknown,"","",5,1,"","02/26/2007: Suspected rebels attacked patrolling soldiers in Cassamance region, Senegal. One soldier was killed and 13 others were wounded. No group claimed responsibility for the attack. Armed rebels tried to disrupt the voting process in an area located between the villages of Samboulandiang, Wangara and Diouloulou.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,29,Military Unit/Patrol/Convoy,Military,Patrolling soldiers,174,Senegal,"","","","","","","","","","","","","","","","",Unknown,"","","","","","Armed rebels tried to disrupt the voting process in an area located between the villages of Samboulandiang, Wangara and Diouloulou.",0,"","",0,"","",-9,"","","","","","","","",-9,5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",1,0,0,13,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","�Senegal:  Suspected Rebels Kill Soldier, Wound 13 During Vote in Cassamance,� Paris AFP (World Service) in English, February 26, 2007.","","",CETIS,-9,-9,0,-9,""
199006190004,1990,6,19,"",0,"",174,11,Sub-Saharan Africa,Ziguinchor,Boutoute,12.553141,-16.229257,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,24,Police Checkpoint,police,security checkpoint,174,Senegal,"","","","","","","","","","","","","","","","",Movement of Democratic Forces of Casamance,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,6,Explosives,7,Grenade,"","","","","","","","",Automatic firearm; Grenade,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200805010016,2008,5,1,"",0,"",174,11,Sub-Saharan Africa,Ziguinchor,Lefeu,12.564148,-16.263982,2,0,"The bombing occurred on a road in Lefeu, Ziguinchor, Senegal.","05/01/2008: On Thursday in Lefeu, Ziguinchor, Senegal, assailants remotely detonated a landmine as a bus passed, killing one civilian, wounding at least 20 others, and damaging the bus.  No group claimed responsibility, although it was widely believed that the Movement of Democratic Forces of Casamance (MFDC) was responsible.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,99,Bus (excluding tourists),"",A civilian bus was targeted in the bombing.,334,Asian,"","","","","","","","","","","","","","","","",Movement of Democratic Forces of Casamance,"","","","","",The specific motive for the attack is unknown.,1,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,8,Landmine,"","","","","","","","","","","","",An improvised explosive device was used in the attack.,1,0,0,20,0,0,1,3,Minor (likely < $1 million),"",A bus was damaged in the attack.,0,"","","","","","","","","","","","","","","","","\"Reuters: alertnet.org, \"\"SENEGAL: Landmines Claim New Victims in Casamance\"\"",Reuters,May 2,"2008.\"","\"Agence France Presse, \"\"One Dead as Bus Detonates Landmine in Senegal: Officials\"\"",Agence France Presse,May 2,"2008.\"","\"National Counterterroism Center, \"\"One Civilian Killed"
199007110004,1990,7,11,"",0,"",174,11,Sub-Saharan Africa,Ziguinchor,Badiana,12.916143,-16.43617,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",19,Transportation,99,Bus (excluding tourists),"",2 public transport vehicles,174,Senegal,"","","","","","","","","","","","","","","","",Movement of Democratic Forces of Casamance,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,2,"","",6,"","",1,3,Minor (likely < $1 million),516,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200805200015,2008,5,20,"",0,"",174,11,Sub-Saharan Africa,Unknown,Unknown,"","",5,1,"The attack occurred in Cassamance, Senegal.","05/20/2008: On Tuesday, two Senegalese soldiers were killed and two others wounded when their patrol was attacked by suspected members of the Movement of the Democratic Forces of Casamance in Cassamance, Senegal. Unconfirmed sources reported that at least seven of the attackers were also killed during the battle.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Senegalese Army,The military,174,Senegal,"","","","","","","","","","","","","","","","",Movement of Democratic Forces of Casamance,"","","","","",The specific motive for the attack is unknown.,"","","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Unknown firearms were used in the attack.,9,0,7,2,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"Lexis Nexis, \"\"Armed Clashes in Senegal's Casamance Region","\"\" Agence France Presse",May 20,"2008.\"","\"All Africa, \"\"Army And Rebel Fighting Leaves Causalities On Both Sides","\"\" All Africa","http://allafrica.com/stories/200805210819.html.\"","\"Lexis Nexis, \"\"Army and Rebel Fighting Leaves Casualties on Both Sides","\"\" Integrated Regional Information Network"
199007230004,1990,7,23,"",0,"",174,11,Sub-Saharan Africa,Ziguinchor,Ziguinchor,12.583333,-16.266667,1,1,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,35,Military Transportation/Vehicle (excluding convoys),military,army vehicle,174,Senegal,"","","","","","","","","","","","","","","","",Movement of Democratic Forces of Casamance,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",6,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199007260005,1990,7,26,"",0,"",174,11,Sub-Saharan Africa,Unknown,Tanar,"","",5,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",2,Government (General),21,Government Building/Facility/Office,govt,customs post at Tanar,174,Senegal,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",2,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199007300004,1990,7,30,"",0,"",174,11,Sub-Saharan Africa,Unknown,Mpack,"","",5,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,29,Military Unit/Patrol/Convoy,military,3 soldiers on patrol,174,Senegal,"","","","","","","","","","","","","","","","",Separatists,Guerrillas,"","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,3,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199008160008,1990,8,16,"",0,"",174,11,Sub-Saharan Africa,Unknown,Boudiediete,"","",5,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,govt,Boudiediete Village,174,Senegal,"","","","","","","","","","","","","","","","",Movement of Democratic Forces of Casamance,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,3,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199010130003,1990,10,13,"",0,"",174,11,Sub-Saharan Africa,Unknown,Balanga,"","",5,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",8,Educational Institution,"","","",religious gathering,174,Senegal,"","","","","","","","","","","","","","","","",Movement of Democratic Forces of Casamance,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,8,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199012220001,1990,12,22,"",0,"",174,11,Sub-Saharan Africa,Ziguinchor,Ziguinchor,12.583333,-16.266667,1,1,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",2,Government (General),21,Government Building/Facility/Office,Govt,Agrilcultural Research Center,174,Senegal,"","","","","","","","","","","","","","","","",Movement of Democratic Forces of Casamance,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199101100019,1991,1,10,"",0,"",174,11,Sub-Saharan Africa,Unknown,Unknown,"","",5,1,"","",1,0,1,1,3,Intra/Inter-group Conflict,0,1,0,1,Assassination,"","","","",17,Terrorists/Non-State Militia,93,Terrorist,Rebel group name unknown,Leader Hilarion Tendeng,195,Sudan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199104140004,1991,4,14,"",0,"",174,11,Sub-Saharan Africa,Unknown,Unknown,"","",5,1,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",15,Religious Figures/Institutions,85,Religious Figure,"",Moslem Spiritual Leader,174,Senegal,"","","","","","","","","","","","","","","","",Movement of Democratic Forces of Casamance,Faction,"","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199104140005,1991,4,14,"",0,"",174,11,Sub-Saharan Africa,Unknown,Unknown,"","",5,1,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Government,Village Chief,174,Senegal,"","","","","","","","","","","","","","","","",Movement of Democratic Forces of Casamance,Faction,"","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199112220009,1991,12,22,"",0,"",174,11,Sub-Saharan Africa,Ziguinchor,Ziguinchor,12.583333,-16.266667,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Government,Parliamentary Deputy Mamadou Cisse*,174,Senegal,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",2,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199207170006,1992,7,17,"",0,"",174,11,Sub-Saharan Africa,Ziguinchor,Bignona,12.805092,-16.234564,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",2,Government (General),21,Government Building/Facility/Office,Govt,Customs Post,174,Senegal,"","","","","","","","","","","","","","","","",Separatists,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",2,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199208040011,1992,8,4,"",0,"",174,11,Sub-Saharan Africa,Louga,Madinaffee,15.283333,-16.683333,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Govt,Madinaffee Village,174,Senegal,"","","","","","","","","","","","","","","","",Movement of Democratic Forces of Casamance,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,7,"","",17,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199208070001,1992,8,7,"",0,"",174,11,Sub-Saharan Africa,Ziguinchor,Baraka Bounao,12.495278,-16.193333,1,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",2,Government (General),19,Election-related,Govt (Electoral Commission),Local Chairman Electoral Commission *,174,Senegal,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,0,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199208120005,1992,8,12,"",0,"",174,11,Sub-Saharan Africa,Unknown,Unknown,"","",5,1,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",3,Police,25,Police Security Forces/Officers,Police,Unit,174,Senegal,"","","","","","","","","","","","","","","","",Movement of Democratic Forces of Casamance,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,5,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199208170022,1992,8,17,"",0,"",174,11,Sub-Saharan Africa,Ziguinchor,Ziguinchor,12.583333,-16.266667,1,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",17,Terrorists/Non-State Militia,93,Terrorist,Movement of the Democratic Forces of Casamance,Leading member Diamacoune Senghor,174,Senegal,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",0,"","","","",1,1,0,"","","",Senegal,0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199208210007,1992,8,21,"",0,"",174,11,Sub-Saharan Africa,Ziguinchor,Ziguinchor,12.583333,-16.266667,1,1,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",3,Police,25,Police Security Forces/Officers,Police,Unit,174,Senegal,"","","","","","","","","","","","","","","","",Movement of Democratic Forces of Casamance,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",2,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199210200015,1992,10,20,"",0,"",174,11,Sub-Saharan Africa,Ziguinchor,Mandina,12.537222,-16.251667,1,1,"","",1,1,1,-9,"","",0,1,0,1,Assassination,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,"",4 members of Wolof tribal group,174,Senegal,"","","","","","","","","","","","","","","","",Dioulas tribal group,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,4,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199210260006,1992,10,26,"",0,"",174,11,Sub-Saharan Africa,Ziguinchor,Cap Sirring,12.35,-16.716667,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Govt,Village of Cap Sirring,174,Senegal,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,30,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199210260007,1992,10,26,"",0,"",174,11,Sub-Saharan Africa,Ziguinchor,Cap Sirring,12.35,-16.716667,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",1,Business,8,Hotel/Resort,"",La Paillote Hotel,174,Senegal,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,2,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199210260008,1992,10,26,"",0,"",174,11,Sub-Saharan Africa,Ziguinchor,Cap Sirring,12.35,-16.716667,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",1,Business,2,Restaurant/Bar/Caf�,"",Pirogue Restaurant,174,Senegal,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,3,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199211110009,1992,11,11,"",0,"",174,11,Sub-Saharan Africa,Ziguinchor,Pointe Saint Georges,12.616667,-16.566667,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Govt,Pointe Saint Georges,174,Senegal,"","","","","","","","","","","","","","","","",Movement of Democratic Forces of Casamance,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,7,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
