200704100017,2007,4,10,"",0,"",136,10,Middle East & North Africa,Greater Casablanca (Region),Casablanca,33.59,-7.61,1,0,"",04/10/2007: An unknown number of suicide bombers detonated their explosives while engaging in a firefight with an unknown number of Casablanca police.  No group claimed responsibility.,1,1,1,0,"","",0,1,1,3,Bombing/Explosion,2,Armed Assault,"","",3,Police,25,Police Security Forces/Officers,Unknown,Casablanca Police,136,Morocco,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,15,Vehicle,5,Firearms,5,Unknown Gun Type,"","","","","","","","","",5,0,4,0,0,0,-9,"","","",It is unknown if any property was damaged in this attack.,0,"","","","","","","","","","","","","","","","","Edward F. Mickolus, Terrorism, 2005-2007: A Chronology  (Westport, CT: Praeger Security International) 2008.","","",CETIS,-9,-9,0,-9,""
198508220002,1985,8,22,"",0,"",136,10,Middle East & North Africa,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,4,Hijacking,"","","","",11,Maritime,"","","",boat,362,West Germany (FRG),"","","","","","","","","","","","","","","","",Polisario Front,Saharan Liberation Army (SLA),"","","","","",0,"","",0,2,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","",Damages: destroyed vessel (boat),1,2,0,0,"","","",0,"","","","","","","","","","","","",PGIS,1,1,1,1,""
200704110004,2007,4,11,"",0,"",136,10,Middle East & North Africa,Greater Casablanca (Region),Casablanca,33.59,-7.61,1,0,"","04/11/2007: One policeman was killed and 21 other people were wounded when three suspected terrorists blew themselves up after police discovered their place of hiding in Casablanca, Morocco.  There were no reports of the affiliations, if any, of the men who blew up themselves.    No claim of responsibility was reported.",1,1,1,0,"","",0,1,1,3,Bombing/Explosion,"","","","",3,Police,"","",Unknown,Unknown,136,Morocco,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,4,0,0,"","","","","","","","","",6,Explosives,13,Suicide (carried bodily by human being),"","","","","","","","","","","","","",3,0,3,21,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","","At a news conference, Benmoussa said that in addition to the three suicide bombers who blew themselves up and the terrorist who was shot dead, 21 people were wounded, including six who are in serious a condition, in particular two policemen.","Staff, �Casablanca Terrorists Die in Blasts,� The Evening Standard (London), April 11, 2007.","Staff, �Suspect Dies Carrying Bombs,� Irish Independent, April 11, 2007.","Staff, �Casablanca Blasts Killed One, Wounded 21, Says Moroccan Interior Minister,� BBC Monitoring Middle East � Political, April 11, 2007.",CETIS,-9,-9,0,-9,""
198607220007,1986,7,22,"",0,"",136,10,Middle East & North Africa,Unknown,Unknown,"","",5,1,"","",1,1,1,0,"","",1,1,0,2,Armed Assault,"","","","",11,Maritime,58,Commercial Maritime,"",Soviet fishing boat,359,Soviet Union,1,Business,"","","",Spanish trawler,185,Spain,"","","","","","","","",Polisario Front,"","","","","","",1,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",1,"",3,1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,1,1,"198607220007, 198607220008"
200704140001,2007,4,14,"",0,"",136,10,Middle East & North Africa,Greater Casablanca (Region),Casablanca,33.59,-7.61,1,0,"","04/14/2007: Two brothers wearing belts packed with explosives blew themselves up within moments of each other outside the consulate and the American Language Center, a privately run school and cultural center on the same street, several blocks away. Police said the brothers apparently were unable to breach security barriers at the sites. Apart from the two dead perpetrators, the only casualty was a bystander who was reported slightly injured.  No claim of responsibility was reported.",1,1,1,0,"","",0,1,1,3,Bombing/Explosion,"","","","",8,Educational Institution,49,School/University/Educational Building,U.S. Language Center,U.S. Cultural Education Institution,217,United States,"","","","","","","","","","","","","","","","",Al-Qaida in the Islamic Maghreb (AQIM),"","","","","",Unknown,1,"","",0,2,1,0,"","","","","","","","","",6,Explosives,13,Suicide (carried bodily by human being),"","","","","","","","","","","","","",2,0,2,1,0,0,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","",Police arrested a third man as he tried to escape. He was also wearing an explosive jacket.,"Sara Hashash, �Suicide Bombs in Casablanca,� The Sunday Times (London), April 15, 2007.","Craig Whitlock, �Suicide Bombers Strike N. Africa Again; Blasts in Casablanca Target U.S. Interests; More Violence Feared,� The Washington Post, April 15, 2007.","Staff, �U.S. Shuts Consulate in Casablanca a Day After Suicide Bombing Nearby,� The Associated Press, April 15, 2007.",CETIS,1,1,1,1,""
198607220008,1986,7,22,"",0,"",136,10,Middle East & North Africa,Unknown,Unknown,"","",5,1,"","",1,1,1,0,"","",1,1,0,2,Armed Assault,"","","","",11,Maritime,58,Commercial Maritime,"",Soviet fishing boat,359,Soviet Union,1,Business,"","","",Spanish trawler,185,Spain,"","","","","","","","",Polisario Front,"","","","","","",1,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",1,"",3,1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,1,1,"198607220008, 198607220007"
200708140002,2007,8,14,"",0,"",136,10,Middle East & North Africa,Meknes-Tafilalet (Region),Meknes,33.895,-5.554722,1,0,Lahdim square,"08/14/2007: A Moroccan suicide attacker attempted to board a bus of tourists in the city of Meknes in the Meknes-Tafilalet (Region), Morocco. The driver refused to let him on the bus and instead shut the door, leaving the bomb to detonate outside. Only the attacker was injured.",1,1,1,0,"","",0,1,1,3,Bombing/Explosion,"","","","",18,Tourists,96,Tour Bus/Van,Civilians,Bus of tourists in Morocco,999,Multinational,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",1,"","",0,"","","","","","","","","",6,Explosives,13,Suicide (carried bodily by human being),"","","","","","","","","","","","","",1,0,1,"",0,"",-9,"","","","",0,"","","","","","","","","","","","","","","","","�Moroccan suicide attacker attacks foreign tourists,� Agence France Presse, August 14, 2007.","","",CETIS,-9,-9,1,1,""
198702180006,1987,2,18,"",0,"",136,10,Middle East & North Africa,Laayoune-Boujdour-Sakia El Hamra,Guelta Zemmur,25.141638,-12.372085,1,1,"","",1,1,0,1,1,Insurgency/Guerilla Action,1,1,0,9,Unknown,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Morocco,Royal Moroccan Bases,136,Morocco,"","","","","","","","","","","","","","","","",Polisario Front,Saharan Liberation Army (SLA),"","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",50,"","",0,"","",1,"","","",Damages: material and personal damage,0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,"198702180006, 198702180007, 198702180008, 198702180009"
198702180007,1987,2,18,"",0,"",136,10,Middle East & North Africa,Laayoune-Boujdour-Sakia El Hamra,Guelta Zemmur,25.141638,-12.372085,1,1,"","",1,1,0,1,1,Insurgency/Guerilla Action,1,1,0,9,Unknown,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Morocco,Royal Moroccan Bases,136,Morocco,"","","","","","","","","","","","","","","","",Polisario Front,Saharan Liberation Army (SLA),"","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",50,"","",0,"","",1,"","","",Damages: material and personal damage,0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,"198702180007, 198702180006, 198702180008, 198702180009"
198702180008,1987,2,18,"",0,"",136,10,Middle East & North Africa,Laayoune-Boujdour-Sakia El Hamra,Guelta Zemmur,25.141638,-12.372085,1,1,"","",1,1,0,1,1,Insurgency/Guerilla Action,1,1,0,9,Unknown,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Morocco,Royal Moroccan Bases,136,Morocco,"","","","","","","","","","","","","","","","",Polisario Front,Saharan Liberation Army (SLA),"","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",50,"","",0,"","",1,"","","",Damages: material and personal damage,0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,"198702180008, 198702180006, 198702180007, 198702180009"
198702180009,1987,2,18,"",0,"",136,10,Middle East & North Africa,Laayoune-Boujdour-Sakia El Hamra,Guelta Zemmur,25.141638,-12.372085,1,1,"","",1,1,0,1,1,Insurgency/Guerilla Action,1,1,0,9,Unknown,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Morocco,Royal Moroccan Bases,136,Morocco,"","","","","","","","","","","","","","","","",Polisario Front,Saharan Liberation Army (SLA),"","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",50,"","",0,"","",1,"","","",Damages: material and personal damage,0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,"198702180009, 198702180006, 198702180007, 198702180008"
199111020012,1991,11,2,"",0,"",136,10,Middle East & North Africa,Oriental,Oujda,34.680318,-1.907786,1,0,"","",1,1,1,0,"","",1,1,0,1,Assassination,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Marxist Kaiyidine Movement,student member,136,Morocco,"","","","","","","","","","","","","","","","",Al-Adl Wal Ihsane,"","","","","","",0,"","",0,"","","","","","","","","","","","",9,Melee,23,Knife or Other Sharp Object,9,Melee,23,Knife or Other Sharp Object,"","","","","","","","",Knife; Axe,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,"199111020012, 199111020013, 199111020014"
199111020013,1991,11,2,"",0,"",136,10,Middle East & North Africa,Oriental,Oujda,34.680318,-1.907786,1,0,"","",1,1,1,0,"","",1,1,0,1,Assassination,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Marxist Kaiyidine Movement,student member,136,Morocco,"","","","","","","","","","","","","","","","",Al-Adl Wal Ihsane,"","","","","","",0,"","",0,"","","","","","","","","","","","",9,Melee,23,Knife or Other Sharp Object,9,Melee,23,Knife or Other Sharp Object,"","","","","","","","",Knife; Axe,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,"199111020013, 199111020012, 199111020014"
199111020014,1991,11,2,"",0,"",136,10,Middle East & North Africa,Oriental,Oujda,34.680318,-1.907786,1,0,"","",1,1,1,0,"","",1,1,0,1,Assassination,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Marxist Kaiyidine Movement,student member,136,Morocco,"","","","","","","","","","","","","","","","",Al-Adl Wal Ihsane,"","","","","","",0,"","",0,"","","","","","","","","","","","",9,Melee,23,Knife or Other Sharp Object,9,Melee,23,Knife or Other Sharp Object,"","","","","","","","",Knife; Axe,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,"199111020014, 199111020012, 199111020013"
