200108290011,2001,8,29,"",0,"",603,8,Western Europe,Northern Ireland,Ballycastle,55.201427,-6.252041,1,0,County Antrim,"08/29/2001: The Red Hand Defenders (RHD) placed a pipe bomb in Boyd Arms pub in the sea resort of Ballycastle, Northern Ireland. The device was found and defused.",1,1,1,0,"","",1,0,0,3,Bombing/Explosion,"","","","",18,Tourists,97,Tourist,"Tourists in Ballycastle, Northern Ireland","Boyd Arms pub in Ballycastle, Northern Ireland",233,Northern Ireland,"","","","","","","","","","","","","","","","",Red Hand Defenders (RHD),"","","","","",Unknown,0,"","",0,"",0,1,10,Unknown,"","","","","","",-9,6,Explosives,31,Pipe Bomb,"","","","","","","","","","","","","",0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"Steven Morris, �Bombs raise doubts on loyalist ceasefire: Mainly Catholic seaside resort of Ballycastle finds itself under attack,\"\" The Guardian",August 30,"2001.\"","Michael Bradley, �Series of bomb attacks in Antrim, Down,� The Irish Times, August 30, 2001.","�Police find many faces of loyalism in terror picture,� Belfast Telegraph, August 30, 2001.",CETIS,0,0,1
200109190005,2001,9,19,"",0,"",603,8,Western Europe,England,Bolton,53.578474,-2.429915,1,0,Greater Manchester (County),"09/19/2001: A suspected firebomb attack occurred on a mosque, in Bolton, England, shattering four windows but injuring none. No group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",15,Religious Figures/Institutions,86,Place of Worship,Islamic Mosque,A mosque in the city of Bolton,216,Great Britain,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",Four of the mosque's windows were shattered.,0,"","","","","","","","","","","","","","","","","\"\"\"Mosque is �Firebombed",� The Daily Telegraph,September 19,"2001.\"","","",CETIS,-9,-9
197009040003,1970,9,4,"",0,"",603,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1,0,"","",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",17,Terrorists/Non-State Militia,93,Terrorist,IRA,"Michael Kane, 35, Catholic, IRA member",233,Northern Ireland,"","","","","","","","","","","","","","","","",Irish Republican Army (IRA),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Bomb,1,"",1,"","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",CAIN,0,0,1,1,""
200109230001,2001,9,23,"",0,"",603,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1,0,Belfast (Capital City),"09/23/2001: A Loyalist gunman shot and injured a Nationalist woman at Clifton Park Avenue, Belfast, Northern Ireland after crowds began hurling bricks and stones at each other. Police quickly gained control of the melee. No group claimed responsibility for the shooting.",1,1,1,1,2,Other Crime Type,0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilian,A woman at Clifton Park Avenue in Belfast,233,Northern Ireland,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,1,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",0,0,0,1,0,0,0,"","","","",0,"","","","","","","","","","","","","","","",A Royal Ulster Constabulary spokesman said that a number of shots had been fired from a person standing on Alloa Street on the Loyalist side towards a crowd on the nationalist Cliftonville Road.,"\"\"\"Ulster: Shots Fired",Explosions at Sectarian Clash in Northern Belfast,� London Press Association,September 23,"2001.\"","","",CETIS,-9
197009120002,1970,9,12,"",0,"",603,8,Western Europe,England,London,51.504387,-0.140041,1,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",Egyptian Government,"employees, Egyptian emb london",60,Egypt,"","","","","","","","","","","","","","","","",Jewish Defense League (JDL),"","","","","","",0,"","",0,4,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",0,"","","","",1,3,0,"","","",Great Britain,1,0,"","","","",2,Hostage(s) released by perpetrators,3,"","","","",PGIS,1,1,1,1,""
200109280004,2001,9,28,"",0,"",603,8,Western Europe,Northern Ireland,Lurgan,54.463367,-6.328597,1,0,Armagh (County),"09/28/2001: Martin O'Hagan, a Catholic journalist, was gunned down while walking down the street in Lurgan, Northern Ireland. The Red Hand Defenders (RHD) claimed responsibility for the murder in a statement to the BBC in Belfast.",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Sunday World Newspaper,"Martin O'Hagan, investigative journalist for the Dublin-based Sunday World newspaper",233,Northern Ireland,"","","","","","","","","","","","","","","","",Red Hand Defenders (RHD),"","","","","",The attackers claimed that they were avenging crimes against the loyalist people.,0,"","",0,"",0,1,10,Unknown,"","","","","","",-9,5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",1,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","\"The Red Hand Defenders (RHD), a cover name used by pro-British loyalist gunmen, said in a statement to the BBC in Belfast that it had shot O'Hagan for \"\"crimes against the loyalist people.\"\"\"","\"\"\"Protestants Assassins Top Ulster Reporter Gunned Down",� Sunday Tasmanian,September 30,"2001.\"","Shawn Pogatchnik, �Man Fatally Shot After Britain Tells Protestant Group to Stop Riots, Attacks on Catholics,� The Associated Press, September 29, 2001.","Northern Ireland: Journalist Killed in Drive-by Shooting,� The Irish Times, September 29, 2001.",CETIS,0,0
197009300001,1970,9,30,"",0,"",603,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,69,Religion Identified,"","David Murray, 49, Protestant",233,Northern Ireland,"","","","","","","","","","","","","","","","",Protestant extremists,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,1,"","","","","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",CAIN,-9,-9,1,1,""
200110160001,2001,10,16,"",0,"",603,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1,0,Belfast (Capital City),"10/16/2001: A Catholic home in north Belfast, Country Antrim, Northern Ireland was the target of a pipe bomb attack. Minor damage was done to the home, but no one was injured. Protestant groups were blamed for the attacks. Another home was also bombed.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,69,Religion Identified,Civilian Residence,"Catholic family residence in Belfast, Northern Ireland",233,Northern Ireland,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,31,Pipe Bomb,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",Some windows of the home was damaged.,0,"","","","","","","","","","","","","","","","","�N Ireland: Sinn Fein Accuses Loyalists of Launching Pipe Bombs in N Belfast,� Press Association, October 16, 2001.","","",CETIS,-9,-9,1,1,"200110160001, 200110160002"
197010270003,1970,10,27,"",0,"",603,8,Western Europe,England,London,51.504387,-0.140041,1,0,"","",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",6,Airports & Aircraft,44,Airport,"",Heathrow Airport,216,Great Britain,"","","","","","","","","","","","","","","","",1st of May Group,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,3,Minor (likely < $1 million),5000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,1,1,""
200110160002,2001,10,16,"",0,"",603,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1,0,Belfast (Capital City),"10/16/2001: A Catholic home in north Belfast, Country Antrim, Northern Ireland was the target of a pipe bomb attack. Minor damage was done to the home, but no one was injured. Protestant groups were blamed for the attacks. Another home was also bombed.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,69,Religion Identified,Civilian Residence,"Catholic family residence in Belfast, Northern Ireland",233,Northern Ireland,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,31,Pipe Bomb,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",Some windows of the home was damaged.,0,"","","","","","","","","","","","","","","","","�N Ireland: Sinn Fein Accuses Loyalists of Launching Pipe Bombs in N Belfast,� Press Association, October 16, 2001.","","",CETIS,-9,-9,1,1,"200110160002, 200110160001"
197011160002,1970,11,16,"",0,"",603,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,69,Religion Identified,alleged criminals,"Arthur McKenna, 35 and Alexander McVicker, 35, Catholics",233,Northern Ireland,"","","","","","","","","","","","","","","","",Irish Republican Army (IRA),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,2,"","","","","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",CAIN,0,0,1,1,""
200110210001,2001,10,0,10/21/2001,0,"",603,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1,0,County Antrim. North Belfast,"10/21/2001: Two young girls were injured in a blast bomb explosion in North Belfast, County Antrim, Northern Ireland.  No group has claimed responsibility for the incident; however, authorities believe that the device was thrown from the loyalist side towards the nationalist side.  They believe the attack was sectarian.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,Civilians on the nationalist side of North Belfast,233,Northern Ireland,"","","","","","","","","","","","","","","","",Unknown,"","","","","","Specific motive is unknown; however, authorities believe that the incident was sectarian.",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",A blast bomb,0,0,0,2,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Girl hurt by bomb blast in Belfast","\"\" The Irish Examiner",October 21,"2001.\"","\"\"\"Children hurt in sectarian clashes","\"\" Irish Examiner",October 22,"2001.\"",""
197012230001,1970,12,23,"",0,"",603,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,69,Religion Identified,"","Andrew Jardin, 65, Protestant",233,Northern Ireland,"","","","","","","","","","","","","","","","",Irish Republican Extremists,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,1,"","","","","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",CAIN,0,0,1,1,""
200110260001,2001,10,26,"",0,"",603,8,Western Europe,Northern Ireland,Londonderry,55.011562,-7.312045,1,0,Londonderry (County),"10/26/2001: Gerard Diver, a councilor for the Social Democratic and Labor Party (SDLP), was the target of a pipe bomb at his home in Londonderry, Northern Ireland. No one was injured in the blast. The front door and windows and roof were damaged. The pipe bomb had four-inch nails attached to the outside of the device. No one claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",22,Violent Political Party,109,Party Official/Candidate/Other Personnel,Social Democratic and Labor Party (SDLP),Councilor: Gerard Diver,233,Northern Ireland,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,31,Pipe Bomb,"","","","","","","","","","","","",A pipebomb with four inch nails attached to the outside was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"","The front door and windows, and the roof were damaged in the explosion.",0,"","","","","","","","","","","","","","","","","�SDLP Councilor Blames Ulster Loyalists for Bomb Attack on House in Londonderry,� Press Association, October 26, 2001.","","",CETIS,-9,-9,1,1,""
197101270004,1971,1,27,"",0,"",603,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",14,Private Citizens & Property,69,Religion Identified,"","John Kavanagh, 28, Catholic",233,Northern Ireland,"","","","","","","","","","","","","","","","",Irish Republican Army (IRA),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,1,"","","","","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",CAIN,0,0,1,1,""
200110290001,2001,10,29,"",0,"",603,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1,0,Belfast (Capital City),"10/29/2001: The Continuity Irish Republican Army (CIRA) was responsible for the takeover and bombing of a bus in Belfast, County Antrim, Northern Ireland. Advanced warning was given via a phone call to a Belfast journalist. Two attackers took over the bus and forced the driver to drive to a Royal Ulster Constabulary (RUC) station. The bomb exploded and caused some damage to the bus and the front of the station. The bomb consisted of 5 kg of explosives.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,2,Armed Assault,"","",19,Transportation,99,Bus (excluding tourists),Northern Ireland Bus System,Belfast city bus,233,Northern Ireland,3,Police,22,"Police Building (headquarters, station, school)",Royal Ulster Constabulary,Belfast Royal Ulster Constabulary (RUC) station,233,Northern Ireland,"","","","","","","","",Continuity Irish Republican Army (CIRA),"","","","","",Unknown,0,"","",0,2,0,1,3,Call (pre-incident),"","","","","","",-9,6,Explosives,16,Unknown Explosive Type,5,Firearms,5,Unknown Gun Type,"","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",The front of the RUC station and the bus suffered some damage.,0,"","","","","","","","","","","","","","","","","�N Ireland: Continuity IRA Blamed for Bomb on Belfast Bus,� The Irish News, October 30, 2001.","","",CETIS,0,0,1,1,""
197102060002,1971,2,6,"",0,"",603,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,1,Assassination,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",British Army,"Robert Curtis, 20",216,Great Britain,"","","","","","","","","","","","","","","","",Irish Republican Army (IRA),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,4,Rifle/Shotgun (non-automatic),"","","","","","","","","","","","",Sniper,1,"","","","","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",CAIN,0,0,1,1,""
200110290004,2001,10,29,"",0,"",603,8,Western Europe,Northern Ireland,Strabane,54.819164,-7.467909,1,0,"County Tyrone. Oakland Park in Strabane, west of Belfast","10/29/2001: Charles Folliard, a Protestant, was shot and killed in Strabane, County Tyrone, Northern Ireland.  Folliard was approached by two suspected republican paramilitary members as he was getting into his car; they shot him several times before fleeing.  Folliard had served seven years in prison for his involvement in a Protestant paramilitary group that was plotting a bomb attack; however, acquaintances state that he had severed all paramilitary ties when he was released.  No group claimed responsibility for the incident.",1,1,1,1,2,Other Crime Type,0,1,0,1,Assassination,"","","","",14,Private Citizens & Property,69,Religion Identified,Civilian,"Charles Folliard, a Protestant man and ex-paramilitary member",233,Northern Ireland,"","","","","","","","","","","","","","","","",Continuity Irish Republican Army (CIRA),"","","","","","Specific motive is unknown; however, the victim had once been a Protestant paramilitary member.",1,"","",0,2,0,0,"","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Heckler and Koch MP-5 machine pistol,1,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","",The gun used to kill the victim was a lost police gun,"\"\"\"Protestant man shot dead outside home of Catholic girlfriend in Northern Ireland","\"\" Associated Press",October 30,"2001.\"","\"\"\"Murdered Protestant was former loyalist paramilitary prisoner","\"\" The Irish Examiner",October 30,"2001.\"","\"\"\"Murder weapon was lost police gun"
197102070001,1971,2,7,"",0,"",603,8,Western Europe,Northern Ireland,Nutt's Corner,54.63797,-6.14485,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",14,Private Citizens & Property,69,Religion Identified,"","Albert Bell, 25, Protestant",233,Northern Ireland,"","","","","","","","","","","","","","","","",Irish Republican Extremists,"","","","","","",1,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,1,"","","","","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",CAIN,0,0,1,1,""
200111050004,2001,11,5,"",0,"",603,8,Western Europe,England,Birmingham,52.482961,-1.893592,1,0,West Midlands (Region),"11/05/2001: A 30 kilogram car bomb composed of homemade explosives failed to fully detonate in Birmingham, England. The device, which was believed by police to have been planted by the Real Irish Republican Army (RIRA)was disarmed after it failed to fully explode. There were no injuries.",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,"Civilians in Birmingham, England",216,Great Britain,"","","","","","","","","","","","","","","","",Real Irish Republican Army (RIRA),"","","","","",Unknown,1,"","",0,"",0,0,"","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","","",0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","Rachel Donnelly �'Serious loss of life' had car bomb fully detonated,� The Irish Times, November 5, 2001.","Vikram Dodd and Rosie Cowan �Real Irish Republican Army (RIRA) 'meant to kill': Police say Real Irish Republican Army (RIRA) meant bomb to kill,� The Guardian, November 5, 2001.","",CETIS,1,0,1,1,""
