197403120003,1974,3,12,"",0,"",96,8,Western Europe,Monaghan,Clones,54.183,-7.23371,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",14,Private Citizens & Property,84,Political Party Member/Rally,Civilian Political Activist,"Billy Fox, Fine Gael member of Seanad Eireann",96,Ireland,"","","","","","","","","","","","","","","","",Irish Republican Army (IRA),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,1,"","","","","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",CAIN,1,1,0,1,""
197405170001,1974,5,17,"",0,"",96,8,Western Europe,Dublin,Dublin,53.361675,-6.245485,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,"",26 civilians,96,Ireland,"","","","","","","","","","","","","","","","",Ulster Volunteer Force (UVF),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","",Car bomb,26,"","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",CAIN,1,1,0,1,""
197405170002,1974,5,17,"",0,"",96,8,Western Europe,Monaghan,Monaghan,54.24853,-6.96916,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,"",seven Irish civilians,96,Ireland,"","","","","","","","","","","","","","","","",Ulster Volunteer Force (UVF),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","",Car bomb,7,"","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",CAIN,1,1,0,1,""
197505310005,1975,5,31,"",0,"",96,8,Western Europe,Louth,Dundalk,53.993847,-6.396594,1,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",17,Terrorists/Non-State Militia,93,Terrorist,IRA,"Eamon Molloy, 22, Catholic, IRA member",233,Northern Ireland,"","","","","","","","","","","","","","","","",Irish Republican Army (IRA),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",1,"","","","","",0,"","","","",1,-99,0,"","","",Ireland,0,"","","","","",4,Hostage(s) killed (not during rescue attempt),"","","","","",CAIN,1,0,1,1,""
197506100002,1975,6,10,"",0,"",96,8,Western Europe,Cork,Gurranabraher,51.903347,-8.48825,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",14,Private Citizens & Property,68,Named Civilian,Saor Eire,"Larry White, 25",96,Ireland,"","","","","","","","","","","","","","","","",Official Irish Republican Army (OIRA),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,1,"","","","","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",CAIN,1,1,0,1,""
197506220004,1975,6,22,"",0,"",96,8,Western Europe,Kildare,Sallins,53.252173,-6.665464,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,68,Named Civilian,"","Christopher Phelan, 48",96,Ireland,"","","","","","","","","","","","","","","","",Ulster Volunteer Force (UVF),"","","","","","",0,"","",0,"","","","","","","","","","","","",9,Melee,23,Knife or Other Sharp Object,"","","","","","","","","","","","",Knife,1,"","","","","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",CAIN,1,1,0,1,""
197510030001,1975,10,3,"",1,11/7/1975,96,8,Western Europe,Dublin,Dublin,53.361675,-6.245485,1,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",1,Business,4,Multinational Corporation,Multinational corp.,"Dr. Tiede Herrenra, director",142,Netherlands,"","","","","","","","","","","","","","","","",Irish Republican Army (IRA),"","","","","","",0,"","",0,2,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",0,"","","","",1,1,0,0,35,"",Ireland,1,0,"","","","",2,Hostage(s) released by perpetrators,1,"","","","",PGIS,1,1,1,1,""
197510050004,1975,10,5,"",0,"",96,8,Western Europe,Dublin,Dublin,53.361675,-6.245485,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",14,Private Citizens & Property,68,Named Civilian,"","Billy Wright, 34",96,Ireland,"","","","","","","","","","","","","","","","",Official Irish Republican Army (OIRA),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,1,"","","","","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",CAIN,1,1,0,1,""
197511290002,1975,11,29,"",0,"",96,8,Western Europe,Dublin,Dublin,53.361675,-6.245485,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",6,Airports & Aircraft,43,Airline Officer/Personnel,Dublin Airport,"John Hayes, 38, airport employee",96,Ireland,"","","","","","","","","","","","","","","","",Ulster Freedom Fighters (UFF),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Bomb,1,"","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",CAIN,1,1,0,1,""
197512190001,1975,12,19,"",0,"",96,8,Western Europe,Louth,Dundalk,53.993847,-6.396594,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,68,Named Civilian,"","Hugh Watters, 60 and Jack Rooney, 61",96,Ireland,"","","","","","","","","","","","","","","","",Red Hand Commandos,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","",Car bomb,2,"","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",CAIN,1,1,0,1,""
197602000001,1976,2,0,"",0,"",96,8,Western Europe,Dublin,Dublin,53.361675,-6.245485,1,0,"","",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",1,Business,7,Retail/Grocery/Bakery,"",Commercial stores,96,Ireland,"","","","","","","","","","","","","","","","",Irish Republican Army (IRA),"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
197603070002,1976,3,7,"",0,"",96,8,Western Europe,Monaghan,Castleblayney,54.117879,-6.733377,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,69,Religion Identified,"","Patrick Mohan, 56",96,Ireland,"","","","","","","","","","","","","","","","",Protestant extremists,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","",Car bomb,1,"","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",CAIN,-9,-9,0,-9,""
197605020006,1976,5,2,"",0,"",96,8,Western Europe,Louth,Dundalk,53.993847,-6.396594,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",14,Private Citizens & Property,68,Named Civilian,"","Seamus Ludlow, 49",96,Ireland,"","","","","","","","","","","","","","","","",Red Hand Commandos,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,1,"","","","","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",CAIN,1,1,0,1,""
197607210001,1976,7,21,"",0,"",96,8,Western Europe,Dublin,Dublin,53.361675,-6.245485,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",U.K Govt,"Sir Christopher Ewart -Biggs, Ambassador and his secretary",216,Great Britain,"","","","","","","","","","","","","","","","",Irish Republican Army (IRA),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,2,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,0,1,1,""
197609160003,1976,9,16,"",0,"",96,8,Western Europe,Laoighis,Mountmellick,53.1176,-7.330632,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,25,Police Security Forces/Officers,Garda Siochana: Irish Police,"Michael Clerkin, 24",96,Ireland,"","","","","","","","","","","","","","","","",Irish Republican Army (IRA),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Booby-trap bomb,1,"","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",CAIN,1,1,0,1,""
197709070006,1977,9,7,"",0,"",96,8,Western Europe,Dublin,Dublin,53.361675,-6.245485,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",14,Private Citizens & Property,68,Named Civilian,"","John Lawlor, 38",96,Ireland,"","","","","","","","","","","","","","","","",Irish Republican Army (IRA),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,1,"","","","","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",CAIN,1,1,0,1,""
197710050001,1977,10,5,"",0,"",96,8,Western Europe,Dublin,Dublin,53.361675,-6.245485,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Irish Republican Socialist Party,"Seamus Costello, clandestine leader",96,Ireland,"","","","","","","","","","","","","","","","",Irish Republican Army (IRA),"","","","","","",0,"","",0,1,"","","","","","","","","","","",5,Firearms,4,Rifle/Shotgun (non-automatic),"","","","","","","","","","","","",Shotgun,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
197711260015,1977,11,26,"",1,11/27/1977,96,8,Western Europe,Dublin,Dublin,53.361675,-6.245485,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",1,Business,7,Retail/Grocery/Bakery,"",Supermarket,96,Ireland,"","","","","","","","","","","","","","","","",Irish Republican Army (IRA),"","","","","","",0,"","",0,9,"","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistols,0,"","",0,"","",1,3,Minor (likely < $1 million),2500,"",1,6,0,0,"","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
197801290001,1978,1,29,"",0,"",96,8,Western Europe,Donegal,Killygordon,54.795954,-7.683538,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,69,Religion Identified,"","Bernard Brown, Catholic",96,Ireland,"","","","","","","","","","","","","","","","",Irish Republican Army (IRA),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,1,"","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",CAIN,1,1,0,1,""
197806070003,1978,6,7,"",0,"",96,8,Western Europe,Limerick,Limerick,52.663857,-8.626773,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",1,Business,3,Bank/Commerce,"",Bank van,96,Ireland,"","","","","","","","","","","","","","","","",Irish Republican Army (IRA),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","",Pistols; Automatic firearm,0,"","",0,"","",1,2,Major (likely >= $1 million but < $1 billion),1000000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
197810050004,1978,10,5,"",0,"",96,8,Western Europe,Dublin,Dublin,53.361675,-6.245485,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",3,Police,22,"Police Building (headquarters, station, school)","",Police Station,96,Ireland,"","","","","","","","","","","","","","","","",Irish Republican Army (IRA),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,3,Minor (likely < $1 million),100,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
197901310004,1979,1,31,"",0,"",96,8,Western Europe,Dublin,Dublin,53.361675,-6.245485,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",1,Business,"","",Unk,"Arthur Lockett (29), salesman",216,Great Britain,"","","","","","","","","","","","","","","","",Irish Republican Army (IRA),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,0,1,1,""
