199204020013,1992,4,2,"",0,"",228,10,Middle East & North Africa,Hadramawt,Wadi Masila,16.097964,49.52757,1,0,"","",1,1,1,-9,"","",0,0,0,4,Hijacking,"","","","",1,Business,1,Gas/Oil/Electric,"U.S. Oil, Drilling Company, name not stated",Vehicles *,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,0,"",1,1,"",0,"","","","",0,"","","","","",Yemen,0,"","","","","",3,Hostage(s) escaped (not during rescue attempt),"","","","","",PGIS,-9,-9,1,1,""
200212300001,2002,12,30,"",0,"",228,10,Middle East & North Africa,Ibb,Jibla,13.918042,44.14386,1,0,"","12/30/2002: Three American missionaries in Yemen were shot and killed by a suspected Muslim extremist in a Southern Baptist hospital in the town of Jibla. A hospital pharmacist was also injured. The assailant, identified as Abed Abdul Razak Kamel, used a semiautomatic rifle and was subsequently arrested. He possibly had ties to a Muslim extremist who killed a Yemeni politician a few days before the hospital attack. The victims were identified as William E. Koehn of Arlington, Texas, Kathleen A. Gariety of Wauwatosa, Wisconsin, and Dr. Martha C. Myers of Montgomery, Alabama.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",15,Religious Figures/Institutions,87,Affiliated Institution,Southern Baptist hospital in Jibla,William E Koehn,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,1,1,0,"","","","","","","","","",5,Firearms,6,Other Gun Type,"","","","","","","","","","","","",A semiautomatic rifle was used.,3,3,0,1,1,0,0,"","","","",0,"","","","","","","","","","","","","","","",Kathleen A. Gariety and Dr. Martha C. Myers were also killed in the attack.,"�Gunman kills three Americans in Yemen; A suspected Muslim extremist opens fire in a hospital, killing three missionaries and wounding a fourth,� Grand Rapids Press, December 30, 2002.","�Al-Jazirah Reports Further on Murder of US Doctors in Yemen,� Al-Jazirah, December 30, 2002.","�Yemeni Source Says Attack on US Citizens Poses 'New Challenge' in Yemeni-US Relations,� Yemen Observer, December 30, 2002.",CETIS,-9,-9,1,1,""
199204190013,1992,4,19,"",0,"",228,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,1,0,"","",1,1,1,0,"","",0,1,0,5,Hostage Taking (Barricade Incident),"","","","",7,Government (Diplomatic),46,Embassy/Consulate,Saudi Arabian State Dept,Saudi Arabian Embassy,173,Saudi Arabia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,1,"","","","","","","","","","","",6,Explosives,7,Grenade,5,Firearms,3,Handgun,"","","","","","","","",Grenade; Pistols,0,"","",0,"","",1,"","","","",1,2,0,18,0,"","",1,1000000,"","","","","","","","","","","",PGIS,-9,-9,1,1,""
200302230001,2003,2,23,"",0,"",228,10,Middle East & North Africa,Shabwah,Unknown,14.719504,46.868266,4,0,"","02/23/2003: During the night local time, Omar Ahmed al-Qabbas, a judge in the San'a Specialized Court for Urgent Matters, was assassinated in his home while on vacation in Shabwa Province, eastern Yemen. According to the Deputy Governor of Shabwa, the killer sneaked into the judge's home, turned off the lights, and fired five shots from a sub-machine gun at the judge's head, killing him. The perpetrator fled. A Yemeni official said he did not know the motivation for the act, but the judge sat on many cases involving suspected terrorism.",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),14,Judge/Attorney/Court,Yemeni Judiciary System,Judge Omar Ahmed al-Qabbas,228,Yemen,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,1,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",An unknown type of sub-automatic machine gun was used.,1,0,0,0,0,0,-9,4,Unknown,"","",0,"","","","","","","","","","","","","","","","","\"\"\"Anti-terror judge murdered in Yemen","\"\" AFP",February 25,"2003.\"","\"\"\"Authorities searching for killer of terror judge","\"\" AP",February 25,"2003.\"",""
199204260002,1992,4,26,"",0,"",228,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,1,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Ministry A Justice,Justice Minister Abdul-Wasea Salaam  *,228,Yemen,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,1,"","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,0,"","",3,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200303170006,2003,3,18,"",0,"",228,10,Middle East & North Africa,Marib,Unknown,15.502404,45.449854,4,-9,The incident occurred at an oil rig located approximately 100 miles northeast of Sanaa.,"3/18/2002: A Yemeni man shot three oil workers at the Hunt Oil rig in Marib province, Yemen.  An American and a Canadian worker were killed in the attack, and a second Canadian was injured.  The gunman shot himself following the attack.  The motive behind the attack is unknown.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,Civilians,Oil workers in Marib province,38,Canada,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",1,1,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",3,0,1,1,0,0,0,"","","","",0,"","","","","","","","","","","","","","","",One source states that an additional Yemeni oil worker was killed.  The other source states that only an American and a Canadian worker were killed.,"\"\"\"Gunman Kills Two Western Oil Workers; Attacker Strikes",Then Shoots Himself,"\"\" Belfast News Letter",March 18,"2003\"","\"\"\"Canadian Dead",Another Wounded,Yemeni Oil Worker Kills Three,Them Himself
199205090022,1992,5,9,"",0,"",228,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Provisional Presidential Council,"Residence, Member Salim Salah Muhammad",228,Yemen,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","",Explosive; Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200306230005,2003,6,23,"",0,"",228,10,Middle East & North Africa,Abyan,Habaab,13.683741,46.081752,4,0,"This incident occurred in the Habaab region of the Abyan province, 50km east of Aden.","06/23/2003: Suspected militants from the Adan Abyan Islamic Army (AAIA) fired machine guns and rocket-propelled grenades at a six truck military medical convoy in the Habaab region of Yemen�s Abyan Province. The attackers wounded seven people, including several medics, in the ambush.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",4,Military,29,Military Unit/Patrol/Convoy,Yemeni Military,A six truck military medical convoy that was crossing the Hattat region,228,Yemen,"","","","","","","","","","","","","","","","",Adan Abyan Islamic Army (AAIA),"","","","","",Unknown,1,"","",0,"",0,0,"","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","",The attackers fired machine guns and rocket-propelled grenades at the convoy.,0,0,0,7,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","","Although AAIA did not make a formal claim of responsibility, they met with clan leaders in the Hattat mountains to discuss conditions of their surrender to Yemen authorities.","Dr. Sarah Meyers, �Militants Attack Military Convoy in Southern Yemen,� World Markets Analysis, June 23, 2003.","�Yemeni troops besiege islamist extremists suspected of medical convoy attack,� BBC Monitoring International Reports, June 24, 2003.","Ahmed Al-Haj, �Yemeni soldiers advance on mountain hide-out of militants accused of attacking military convoy,� Associated Press Worldstream, June 24, 2003.",CETIS,0,0,0,0,""
199205150009,1992,5,15,"",0,"",228,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),17,Head of State,govt,"Residence, Prine Minister Haider Abu Bakr",228,Yemen,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,28,Dynamite/TNT,"","","","","","","","","","","","",Dynamite (1),0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200307290003,2003,7,29,"",0,"",228,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,1,0,The incident occurred on a residential street near the U.S. Embassy in Sanaa.,"07/29/2003: Around 23:30, a bomb went off in an area close to the U.S. Embassy in Sana'a, Yemen. No casualties were reported in the bombing, which caused no damage to the embassy. Witnesses said that the bomb went off in a street in a residential area near the embassy, shattering windows of nearby houses.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,U.S. Department of State,"U.S. Embassy in Sana'a, Yemen",217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"","",0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"","There was no damage to the embassy. Witnesses said the bomb went off in a street in a residential area near the embassy, shattering windows of nearby houses.",0,"","","","","","","","","","","","","","","","","�Blast near U.S. embassy in Yemen, no casualties,� Deutsche Presse-Agentur, July 29, 2003.","","",CETIS,-9,-9,1,1,""
199207090008,1992,7,9,"",0,"",228,10,Middle East & North Africa,Adan,Aden,12.852693,44.894836,4,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Yemeni Socialist Party,Party Leader Anis Hassan Yahya *,228,Yemen,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200307300002,2003,7,30,"",0,"",228,10,Middle East & North Africa,Lahij,Yahar,13.178143,44.632399,4,0,"","07/30/2003: Eight people were killed and two injured in an attack by a gunman with a machine gun who opened fire on worshippers at a mosque in Yahar, Yemen. The attacker was immediately arrested. Local officials said that the dead included seven young students of a religious school attached to the mosque and their teacher.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",15,Religious Figures/Institutions,86,Place of Worship,Civilians,Yemen worshippers at a mosque in Yahar,228,Yemen,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,1,1,-9,"","","","","","","","",-9,5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","","",8,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","�Yemen mosque attack kills eight,� Deutsche Presse-Agentur, July 31, 2003.","","",CETIS,-9,-9,0,-9,""
199207260013,1992,7,26,"",0,"",228,10,Middle East & North Africa,Marib,Marib,15.45639,45.324871,1,0,"","",1,1,1,-9,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",1,Business,4,Multinational Corporation,Hunt Oil Co.,4 U.S. and 2 Yemeni employees,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,0,"","",0,"","",0,"","","","",1,6,4,"","","",Yemen,0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
200309250002,2003,9,25,"",0,"",228,10,Middle East & North Africa,Hajjah,Qara,15.696749,43.650512,1,0,"","09/25/2003: Unidentified gunmen ambushed and killed three people in the province of Hajjah, Yemen.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Yemini civilians,Zu-Miqar tribesmen,228,Yemen,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"","",0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",3,0,0,0,0,0,-9,4,Unknown,-99,"",0,"","","","","","","","","","","","","","","","Bloody clashes between tribes, or between security forces and armed groups, are common in Yemen, a country with a tribal structure where the number of firearms held by civilians is officially estimated at more than 60 million, an average of more than three per inhabitant.","\"\"\"Three killed in Yemen ambush as government readies security plan","\"\" Agence France-Presse",September 25,"2003.\"","","",CETIS,-9,-9
199207310012,1992,7,31,"",0,"",228,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,1,0,"","",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,84,Political Party Member/Rally,Yemen Socialist Party,"Residence, Mohammed Ali Haithem*",228,Yemen,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200312040005,2003,12,4,"",0,"",228,10,Middle East & North Africa,Al Bayda,Unknown,14.259168,45.398157,4,0,The incident occurred on the road connecting the Al Baydah and Shabwah governorates.,"12/04/2003: Suspected members of the Islamist Takfir wal Hijra group attacked the governor of Shabwah Province, Ali Ahmad al-Rasas, and his brother, an intelligence official, in the governorate of Ibb, Rasas Ahmad, in the Al-Baidah governorate desert on the road traveling from the Province of al-Bayda to Shabwah, Yemen, injuring one, and killing the other respectively.",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Government of Shabwa Province,Governor of Shabwa Province  Ali Ahmad al-Rasas,228,Yemen,2,Government (General),20,Intelligence,Governorate of Ibb Intelligence service,Rasas Ahmad Intelligence Official,228,Yemen,"","","","","","","","",Takfir wal-Hijra (Excommunication and Exodus),"","","","","",Unknown,1,"","",0,"","",0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",1,0,0,1,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","","","�Yemeni Province Governor Injured, Brother Killed in Attack,� Associated Press Worldstream, December 4, 2003.","�Yemeni Governor Wounded, Intelligence Official Killed in Assassination Bid,� Agence France Presse, December 04, 2003.","",CETIS,0,1,0,1,""
