200204130004,2002,4,13,"",0,"",4,6,South Asia,Khost,Khost,33.335258,69.928467,1,0,"","04/13/2002: Rocket-propelled grenades were fired at the airbase in Khost, Afghanistan. The number of dead or injured was unknown. No one was capture and none claimed responsibiltiy.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",4,Military,37,NATO,US-led Coalition Forces,US Coalition forces in Khost,217,United States,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",US-led Coalition forces,Afghani troops in Khost,4,Afghanistan,"","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","","",0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"Alexandre Peyrille, \"\"US troops attacked in Afghanistan",expect more clashes,"\"\" Agence France Press","04/15/2002.\"","\"Michelle Boorstein, \"\"US-led forces kill 'terrorists' as new battles erupt in Afghanistan","\"\" The Scotsman","04/15/2002.\"","",CETIS
198807070001,1988,7,7,"",0,"",4,6,South Asia,Kabul,Kabul,34.516895,69.147011,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)",Govt,Street Near Qwai-C Markat Hospital,4,Afghanistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","",Explosive,1,"","",2,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200204190002,2002,4,19,"",0,"",4,6,South Asia,Kabul,Kabul,34.516895,69.147011,1,0,"",04/19/2002: Gunmen opened fire on French soldiers in Kabul. One French soldier was injured. None of the attackers were captured.,1,1,0,1,1,Insurgency/Guerilla Action,0,0,0,2,Armed Assault,"","","","",4,Military,37,NATO,North Atlantic Treaty Organization (NATO): International Security Assistance Force (ISAF),French soldiers,422,International,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",0,0,0,1,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Shots fired in Kabul injure French peacekeeper soldier","\"\" The Commercial Appeal","04/21/2002.\"","\"\"\"French peacekeeper slightly injured in Kabul airport shooting","\"\" Deutsche Presse-Agenture","04/20/2002.\"","",CETIS,-9
198807080001,1988,7,8,"",0,"",4,6,South Asia,Nangarhar,Jalalabad,34.417122,70.449593,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)",Govt,Street Near Theater,4,Afghanistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","",Explosive,31,"","",13,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200205020001,2002,5,2,"",0,"",4,6,South Asia,Khost,Khost,33.335258,69.928467,1,0,Khost airport and the two villages of Nurzai and Warza.,"05/02/2002: Four rockets were fired at the US and British controlled air force base in Khost, Afghanistan. Two of the rockets landed on the perimeter of the base causing no fatalities or injuries, but the other two rockets each hit a near by village. One person was injured in Nurzai village and three were injured at Warza village. The perpetrators have remained unidentified, but Taliban and Al-Qaida forces were suspected of being behind the attack.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,US Military/Police,Khost Air Force Base,217,United States,14,Private Citizens & Property,75,Village/City/Town/Suburb,Civilians,Civilians in the villages of Nurzai and Warza,4,Afghanistan,"","","","","","","","",Taliban,"",Al-Qaida,"","","",Unknown,1,1,"",0,"",0,0,"","",0,"","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Four rockets were launched from the south in the direction of the Khost air force base.,0,0,0,4,0,0,1,3,Minor (likely < $1 million),"","Two of the rockets landed on the perimeter of the base, but no damage was reported. The two rockets that landed in the two villages caused some property damage.",0,"","","","","","","","","","","","","","","",US forces responded to the rockets by bombing the southern area in which Al-Qaida and Taliban forces were present and were thought to have launched the missiles.,"\"\"\"Afghanistan: Four Civilians Injured in Missile Attack on Khost Airport",� Peshawar Afghan Islamic Press in Pashto,May 2,"2002.\"","Sergei Artemiev, �US troops in Afghanistan Brought Under Missile Fire,� ITAR-TASS News Agency, May 3, 2002.","Alex Spillius, �Bin Laden's Men Fire Two Rockets at British Base,� The Daily Telegraph, May 3, 2002",CETIS,0,1
198808040001,1988,8,4,"",0,"",4,6,South Asia,Kabul,Kabul,34.516895,69.147011,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,74,Marketplace/Plaza/Square,"",Fruit Market,4,Afghanistan,"","","","","","","","","","","","","","","","",Hizb-I-Islami,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,4,"","",18,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200205060001,2002,5,6,"",0,"",4,6,South Asia,Khost,Khost,33.335258,69.928467,1,0,"","05/06/2002: Three rockets exploded within hundreds of meters of an United States and British air base located in Khost, Afghanistan. The attack did not result in any casualties or property damage. The identity of the perpetrators was unknown. No group claimed responsibility for the attack.",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,US/British Military,US/British air base located in Khost,217,United States,4,Military,37,NATO,US/British Military,US/British air base located in Khost,216,Great Britain,"","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Three rockets exploded near the air base.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","",The Khost air base had been a major staging area for United States and British forces in their ongoing war against the Taliban and Al-Qaida forces in Afghanistan.,"�Fresh rocket attack near US base in eastern Afghanistan,� Agence France Presse, May 6, 2002.","","",CETIS,-9,-9,1,1,""
198809110001,1988,9,11,"",0,"",4,6,South Asia,Kabul,Kabul,34.516895,69.147011,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)",Govt,Street,4,Afghanistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,10,"","",40,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200205080003,2002,5,8,"",0,"",4,6,South Asia,Nangarhar,Jalalabad,34.417122,70.449593,1,0,"","05/08/2002: Unknown attackers fired four rockets at the airport in Jalalabad, Afghanistan. The rockets landed in surrounding fields approximately 500 meters north of the airport near the Afghan Army�s First Corps headquarters, but no casualties were sustained in the attack. No group claimed responsibility for the attack.",1,1,1,1,1,Insurgency/Guerilla Action,0,0,0,3,Bombing/Explosion,7,Facility/Infrastructure Attack,"","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Afghan National Army (ANA),First Corp headquarters,4,Afghanistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Four rockets were launched at the airport.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","",The four rockets were said to have been launched from the Kama District and all exploded in agriculture fields. Both Al-Qaida and the Taliban were suspected in the attack.,"�AFP: Report Says Afghanistan's Jalalabad Airport Comes Under Rocket Attack,� Agence France Presse, May 9, 2002.","�Afghan official says missiles fired at Jalalabad airport caused no damage,� BBC World News, May 9, 2002.","",CETIS,-9,-9,0,-9,""
198810050010,1988,10,5,"",0,"",4,6,South Asia,Nangarhar,Unknown,34.171831,70.621679,4,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,99,Bus (excluding tourists),Bus. Co.,Bus,4,Afghanistan,"","","","","","","","","","","","","","","","",Afghan Rebels,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,8,Landmine,"","","","","","","","","","","","",Mine,23,"",0,13,"",0,1,3,Minor (likely < $1 million),30000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200205130006,2002,5,13,"",0,"",4,6,South Asia,Khost,Khost,33.335258,69.928467,1,0,"","05/13/2002: One person was injured and a cassette shop was considerably damaged in Khost, Afghanistan, after a fifteen year old boy threw a grenade into the store. The boy managed to escape arrest and no group claimed responsibility for the bombing.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,7,Retail/Grocery/Bakery,Afghan Music Store,A music cassette shop in Khost,4,Afghanistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,1,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",The boy threw a grenade into the shop.,0,0,0,1,0,0,1,3,Minor (likely < $1 million),"",The cassette shop was considerably damaged and the windows of nearby stores were shattered.,0,"","","","","","","","","","","","","","","","","�Afghanistan: One reported injured after youth throws grenade in Khost,� Afghan Islamic Press, May 13, 2002.","","",CETIS,-9,-9,0,-9,""
198811290001,1988,11,29,"",0,"",4,6,South Asia,Kabul,Kabul,34.516895,69.147011,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",8,Educational Institution,49,School/University/Educational Building,Kabul University,Literature Faculty (School),4,Afghanistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200205130009,2002,5,13,"",0,"",4,6,South Asia,Khost,Khost,33.335258,69.928467,1,1,A camp in the Sarabagh area 6 kilometers to the east of Khost.,"05/13/2002: Near the Afghanistan city of Khost, two rockets landed within the compound of a United States� coalition base where U.S. forces were training Afghan soldiers. No one was hurt, but one of the rockets landed within 200 meters of a post holding U.S. soldiers. No group claimed responsibility for the attack.",1,1,1,1,1,Insurgency/Guerilla Action,0,0,0,3,Bombing/Explosion,"","","","",4,Military,37,NATO,North Atlantic Treaty Organization (NATO): International Security Assistance Force (ISAF),United States soldiers,422,International,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Two rockets were launched at the base.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","�Afghanistan: Missiles hit US camp in Khost province,� Afghan Islamic Press in Pashto, May 13, 2002.","�Afghanistan: Rockets Fired at US Military Training Camp Near Khost, No Injuries,� Agence France Presse, May 13, 2002.","",CETIS,-9,-9,1,1,""
198901110013,1989,1,11,"",0,"",4,6,South Asia,Herat,Herat,34.346722,62.197315,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)",govt,street,4,Afghanistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",20,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
