199207200019,1992,7,20,"",0,"",177,11,Sub-Saharan Africa,Southern,Fairo,7.090272,-11.404109,1,1,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,"","","","",4,Military,35,Military Transportation/Vehicle (excluding convoys),Military,Vehicle,177,Sierra Leone,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,6,Explosives,7,Grenade,"","","","","","","","",Automatic firearm; Grenade,6,"","",4,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199210220012,1992,10,22,"",1,10/23/1992,177,11,Sub-Saharan Africa,Eastern,Koidu,8.644813,-10.969397,1,0,"","",1,1,1,-9,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",12,NGO,62,International NGO,International Red Cross,Employee Michael O'Neal,217,United States,12,NGO,62,International NGO,International Red Cross,Driver,422,International,"","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",0,"","","","",1,2,0,0,1,"",Sierra Leone,0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199212280002,1992,12,28,"",0,"",177,11,Sub-Saharan Africa,Western,Lumpa,8.311458,-13.035242,2,0,"","",1,1,1,-9,"","",0,0,0,2,Armed Assault,"","","","",2,Government (General),17,Head of State,Government,Presidential Residence,177,Sierra Leone,"","","","","","","","","","","","","","","","",Rebel Military Unit,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,7,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199401310004,1994,1,31,"",0,"",177,11,Sub-Saharan Africa,Eastern,Tongoma,8.660488,-11.059155,2,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",1,Business,10,Mining,Government,Tonga field diamond mining town,177,Sierra Leone,"","","","","","","","","","","","","","","","",Revolutionary United Front (RUF),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199403120004,1994,3,12,"",0,"",177,11,Sub-Saharan Africa,Eastern,Panguma,8.185475,-11.134842,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",12,NGO,62,International NGO,Memisa Dutch Catholic Group,"Doctor Eleco Krijin, wife, son, daughter",142,Netherlands,15,Religious Figures/Institutions,85,Religious Figure,"",Irish Catholic Priest Father MacAlister,96,Ireland,"","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,5,"","",0,"","",1,3,Minor (likely < $1 million),60000,"Damages: destroyed unknown number of vehicles, estimated at $60,000",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199403300003,1994,3,30,"",0,"",177,11,Sub-Saharan Africa,Eastern,Bo,7.936427,-11.348073,1,0,"","",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",21,Utilities,107,Electricity,Unknown,Hydroelectric Dam,177,Sierra Leone,"","","","","","","","","","","","","","","","",Revolutionary United Front (RUF),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199403300004,1994,3,30,"",0,"",177,11,Sub-Saharan Africa,Northern,Masingbi,8.636758,-11.472249,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Government,Town of Massinghi,177,Sierra Leone,"","","","","","","","","","","","","","","","",Revolutionary United Front (RUF),"","","","","","",0,"","",0,60,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,15,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199404010002,1994,4,1,"",0,"",177,11,Sub-Saharan Africa,Southern,Jembeh,7.790662,-11.889172,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,29,Military Unit/Patrol/Convoy,Military,Unit,177,Sierra Leone,"","","","","","","","","","","","","","","","",Revolutionary United Front (RUF),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,6,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199404010003,1994,4,1,"",0,"",177,11,Sub-Saharan Africa,Northern,Masingbi,8.636758,-11.472249,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Government,Town of Masingbi,177,Sierra Leone,"","","","","","","","","","","","","","","","",Revolutionary United Front (RUF),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199404090008,1994,4,9,"",0,"",177,11,Sub-Saharan Africa,Northern,Makali,8.630148,-11.662306,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Government,Town of Makali,177,Sierra Leone,"","","","","","","","","","","","","","","","",Revolutionary United Front (RUF),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,3,"","",6,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199404180002,1994,4,18,"",0,"",177,11,Sub-Saharan Africa,Eastern,Kenema,7.863215,-11.195717,1,1,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,Unknown,Vehicle in convoy,177,Sierra Leone,"","","","","","","","","","","","","","","","",Revolutionary United Front (RUF),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",8,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199404300003,1994,4,30,"",0,"",177,11,Sub-Saharan Africa,Eastern,Bandajuma Sowa,8.311203,-10.848706,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Government,Town of Bandajuma Sowa,177,Sierra Leone,"","","","","","","","","","","","","","","","",Revolutionary United Front (RUF),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,35,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199405080003,1994,5,8,"",0,"",177,11,Sub-Saharan Africa,Eastern,Mano Junction,8.027651,-11.103585,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Government,Town of Mano Junction,177,Sierra Leone,"","","","","","","","","","","","","","","","",Revolutionary United Front (RUF),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,10,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199405110002,1994,5,11,"",0,"",177,11,Sub-Saharan Africa,Unknown,Bendu,"","",5,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Government,Town of Bendu,177,Sierra Leone,"","","","","","","","","","","","","","","","",Revolutionary United Front (RUF),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199405110003,1994,5,11,"",0,"",177,11,Sub-Saharan Africa,Southern,Sembehun,7.777924,-11.725318,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Government,town of Sembehun,177,Sierra Leone,"","","","","","","","","","","","","","","","",Revolutionary United Front (RUF),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199405110004,1994,5,11,"",0,"",177,11,Sub-Saharan Africa,Southern,Koribundu,7.708124,-11.692597,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",2,Government (General),21,Government Building/Facility/Office,government,Garrison Town of Koribundu,177,Sierra Leone,"","","","","","","","","","","","","","","","",Revolutionary United Front (RUF),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199405270003,1994,5,27,"",0,"",177,11,Sub-Saharan Africa,Unknown,Niagorihun Bargbo,"","",5,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,government,village of Niagorihun Bargbo,177,Sierra Leone,"","","","","","","","","","","","","","","","",Revolutionary United Front (RUF),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,14,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199406080008,1994,6,8,"",0,"",177,11,Sub-Saharan Africa,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",20,Unknown,"","","","",177,Sierra Leone,"","","","","","","","","","","","","","","","",Revolutionary United Front (RUF),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",7,"","",1,"","","","",1,5,0,"","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199406280006,1994,6,28,"",0,"",177,11,Sub-Saharan Africa,Eastern,Bo,7.936427,-11.348073,1,1,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,1,Assassination,"","","","",4,Military,35,Military Transportation/Vehicle (excluding convoys),Nigerian Military,vehicle carrying Lt. Col. J. Yabah*,147,Nigeria,"","","","","","","","","","","","","","","","",Revolutionary United Front (RUF),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",2,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
199406290001,1994,6,29,"",0,"",177,11,Sub-Saharan Africa,Southern,Teh,7.790662,-11.889172,2,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,government,village of Teh,177,Sierra Leone,"","","","","","","","","","","","","","","","",Revolutionary United Front (RUF),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,60,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199408070002,1994,8,7,"",0,"",177,11,Sub-Saharan Africa,Eastern,Unknown,8.247377,-10.89031,4,0,"","",1,1,1,0,"","",0,1,0,9,Unknown,"","","","",20,Unknown,"","",unk,unk,177,Sierra Leone,"","","","","","","","","","","","","","","","",Revolutionary United Front (RUF),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",4,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199409090002,1994,9,9,"",0,"",177,11,Sub-Saharan Africa,Eastern,Bo,7.936427,-11.348073,1,1,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,74,Marketplace/Plaza/Square,unk,crowded civilian compound,177,Sierra Leone,"","","","","","","","","","","","","","","","",Rebels,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Rocket propelled grenade,40,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199410230001,1994,10,23,"",0,"",177,11,Sub-Saharan Africa,Northern,Unknown,9.350089,-11.706829,4,0,"","",1,1,1,0,"","",0,1,0,9,Unknown,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,unk,civilian convoy with military highway escort,177,Sierra Leone,"","","","","","","","","","","","","","","","",Revolutionary United Front (RUF),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",2,"","",10,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199410270003,1994,10,27,"",0,"",177,11,Sub-Saharan Africa,Northern,Kambia,9.126166,-12.917652,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,"","","","",4,Military,29,Military Unit/Patrol/Convoy,military,military convoy,177,Sierra Leone,"","","","","","","","","","","","","","","","",Revolutionary United Front (RUF),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Rocket propelled grenades,32,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199411010007,1994,11,1,"",0,"",177,11,Sub-Saharan Africa,Northern,Bumbuna,9.045371,-11.748114,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",21,Utilities,107,Electricity,"",Hydro Electric Dam,177,Sierra Leone,"","","","","","","","","","","","","","","","",Rebels,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199501180002,1995,1,18,"",0,"",177,11,Sub-Saharan Africa,Southern,Mokanji,8.0,-12.5,1,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",1,Business,"","",Sieromco,Foreign support of the gov't,199,Switzerland,1,Business,"","",Sieromco,Foreign support of the gov't,216,Great Britain,14,Private Citizens & Property,"","",Sieromco,Foreign support of the gov't,75,Germany,Revolutionary United Front (RUF),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,0,"","",0,"","",1,"","","","",1,85,0,0,"","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
199501200002,1995,1,20,"",0,"",177,11,Sub-Saharan Africa,Southern,Mokanji,8.0,-12.5,1,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",1,Business,"","",Norb resources(US),Foreign support of gov,216,Great Britain,"","","","","","","","","","","","","","","","",Revolutionary United Front (RUF),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,0,"","",0,"","",1,"","","","",1,2,0,0,"","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
199501250002,1995,1,25,"",0,"",177,11,Sub-Saharan Africa,Northern,Kambia,9.126166,-12.917652,1,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",2,Government (General),21,Government Building/Facility/Office,"",Government,98,Italy,14,Private Citizens & Property,"","","",Government,30,Brazil,"","","","","","","","",Revolutionary United Front (RUF),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,0,"","",0,"","",0,"","","","",1,107,0,"","","",Sierra Leone,0,"","","","","",2,Hostage(s) released by perpetrators,107,"","","","",PGIS,0,1,1,1,""
199501300003,1995,1,30,"",0,"",177,11,Sub-Saharan Africa,Northern,kabala,9.584412,-11.558911,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",19,Transportation,99,Bus (excluding tourists),Govt,Bus,177,Sierra Leone,"","","","","","","","","","","","","","","","",Revolutionary United Front (RUF),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,1,"","",14,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199501310001,1995,1,31,"",0,"",177,11,Sub-Saharan Africa,Northern,Gbonbomba,9.05,-11.666667,1,0,"","",1,1,1,-9,"","",0,1,0,9,Unknown,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,"",Village (gov't),177,Sierra Leone,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",8,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199502130003,1995,2,13,"",0,"",177,11,Sub-Saharan Africa,Northern,Madina,9.267649,-10.866731,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,"",Vehicle convoy (13),177,Sierra Leone,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199502130004,1995,2,13,"",0,"",177,11,Sub-Saharan Africa,Northern,Matoi,9.217073,-12.268983,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,99,Bus (excluding tourists),"",bus (gov't),177,Sierra Leone,"","","","","","","","","","","","","","","","",Revolutionary United Front (RUF),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Rocket propelled grenades,4,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199503020003,1995,3,2,"",0,"",177,11,Sub-Saharan Africa,Southern,Mokanji,8.0,-12.5,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",1,Business,10,Mining,Sieromco,baukite mine (gov't),199,Switzerland,"","","","","","","","","","","","","","","","",Revolutionary United Front (RUF),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,4,"","",3,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
199503040006,1995,3,4,"",0,"",177,11,Sub-Saharan Africa,Northern,Foredugu,8.752453,-12.497182,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,"",Village (gov't),177,Sierra Leone,"","","","","","","","","","","","","","","","",Revolutionary United Front (RUF),"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,2,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199503300001,1995,3,30,"",0,"",177,11,Sub-Saharan Africa,Southern,Yele,7.588316,-12.985543,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,9,Unknown,"","","","",4,Military,29,Military Unit/Patrol/Convoy,"",Military Convoy,177,Sierra Leone,"","","","","","","","","","","","","","","","",Revolutionary United Front (RUF),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",3,"","",6,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199504080008,1995,4,8,"",0,"",177,11,Sub-Saharan Africa,Western,Newton,8.33517,-13.008332,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)","",Gov't Soldiers,177,Sierra Leone,"","","","","","","","","","","","","","","","",Revolutionary United Front (RUF),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Small caliber,15,"",13,0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
