200204010002,2002,4,1,"",0,"",230,11,Sub-Saharan Africa,Western,Sikongo,-15.225173,22.183554,1,0,"","04/01/2002: Suspected members of the Angolan rebel group National Union for the Total Independence of Angola (UNITA) abducted three Zambians from the town of Sikongo in Zambia. Approximately 15 rebels attacked the villagers, and raped one of the abducted women before kidnapping them. They are believed to have been held in Angola. They have not been released, and the reasons for the abduction are unknown.",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,Civilians in Sikongo,230,Zambia,"","","","","","","","","","","","","","","","",National Union for the Total Independence of Angola (UNITA),"","","","","",Unknown,0,"","",0,15,0,0,"","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,0,0,0,0,0,0,"","","","",1,3,0,"",-99,"","",0,"","","","","",7,Unknown,-99,"","\"\"\"Zambia:Angolan Rebels Accused of Abducting Three Zambians in West","\"\" BBC Monitoring International Reports","04/02/2002.\"","\"Bivan Saluseki, \"\"AAGM: UNITA Rebels Abduct Three Foreigners","\"\" The Post","04/02/2002.\"","",CETIS,1
198605190001,1986,5,19,"",0,"",230,11,Sub-Saharan Africa,North-Western,Solvesi,-12.166857,26.383713,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,"",people,230,Zambia,"","","","","","","","","","","","","","","","",National Union for the Total Independence of Angola (UNITA),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,8,Landmine,"","","","","","","","","","","","",Land mine,2,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198711270004,1987,11,27,"",0,"",230,11,Sub-Saharan Africa,Lusaka,Lusaka,-15.415393,28.284354,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",22,Violent Political Party,109,Party Official/Candidate/Other Personnel,African National Congress (ANC),near home of member,230,Zambia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198801190001,1988,1,19,"",0,"",230,11,Sub-Saharan Africa,Lusaka,Lusaka,-15.415393,28.284354,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",22,Violent Political Party,110,Party Office/Facility,African National Congress (ANC),Office,230,Zambia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,3,Minor (likely < $1 million),2000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198808170015,1988,8,17,"",0,"",230,11,Sub-Saharan Africa,Unknown,Wele,"","",5,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Govt,Village of Wele,230,Zambia,"","","","","","","","","","","","","","","","",Mozambique National Resistance Movement (MNR),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,5,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198811280003,1988,11,28,"",0,"",230,11,Sub-Saharan Africa,Lusaka,Lusaka,-15.415393,28.284354,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",22,Violent Political Party,109,Party Official/Candidate/Other Personnel,African National Congress (ANC),Members,230,Zambia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","",Car bomb,1,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198811290017,1988,11,29,"",0,"",230,11,Sub-Saharan Africa,Lusaka,Lusaka,-15.415393,28.284354,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,"",Private Vehicle,230,Zambia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,8,Landmine,"","","","","","","","","","","","",Mine,1,"","",2,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198812030004,1988,12,3,"",0,"",230,11,Sub-Saharan Africa,Southern,Livingston,-17.838701,25.854567,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",12,NGO,62,International NGO,Red Cross,Red Cross Station Wagon,422,International,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","",Explosive,2,"","",16,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
198901240005,1989,1,24,"",0,"",230,11,Sub-Saharan Africa,Lusaka,lusaka,-15.415393,28.284354,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,99,Bus (excluding tourists),"",bus dom,230,Zambia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,1,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198901290004,1989,1,29,"",0,"",230,11,Sub-Saharan Africa,Southern,Livingston,-17.838701,25.854567,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,2,Restaurant/Bar/Caf�,"",Bar,230,Zambia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,1,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198901290006,1989,1,29,"",0,"",230,11,Sub-Saharan Africa,Southern,Livingston,-17.838701,25.854567,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,8,Hotel/Resort,"",windsor hotel,230,Zambia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,1,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198902170025,1989,2,17,"",0,"",230,11,Sub-Saharan Africa,Southern,Chikarawa district,-16.035556,28.239444,3,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",2,Government (General),"","",Govt,Chikarawa,230,Zambia,"","","","","","","","","","","","","","","","",Mozambique National Resistance Movement (MNR),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198904150002,1989,4,15,"",0,"",230,11,Sub-Saharan Africa,Lusaka,Lusaka,-15.415393,28.284354,1,1,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)","",2 former members,183,South Africa,"","","","","","","","","","","","","","","","",African National Congress (South Africa),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,2,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,0,1,1,""
198904250005,1989,4,25,"",0,"",230,11,Sub-Saharan Africa,Lusaka,lusaka,-15.415393,28.284354,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,76,House/Apartment/Residence,"",house,230,Zambia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198905140009,1989,5,14,"",0,"",230,11,Sub-Saharan Africa,Eastern,Petauke,-14.241182,31.319751,1,0,"","",1,1,1,0,"","",0,1,0,5,Hostage Taking (Barricade Incident),"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Govt,Town of Petauke,230,Zambia,"","","","","","","","","","","","","","","","",Mozambique National Resistance Movement (MNR),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,4,"","",0,"","",1,"","","","",1,1,0,0,"","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198905170001,1989,5,17,"",0,"",230,11,Sub-Saharan Africa,Lusaka,Lusaka,-15.415393,28.284354,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,"",woman,230,Zambia,"","","","","","","","","","","","","","","","",African National Congress (South Africa),"","","","","","",0,"","",0,1,"","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198905260003,1989,5,26,"",0,"",230,11,Sub-Saharan Africa,Eastern,Vubwe district,-14.006111,32.9025,3,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Govt,Village of Vubwe,230,Zambia,"","","","","","","","","","","","","","","","",Mozambique National Resistance Movement (MNR),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,5,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198906040007,1989,6,4,"",0,"",230,11,Sub-Saharan Africa,Western,Mushawa,-15.466667,23.133333,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Govt,Mushawa Village,230,Zambia,"","","","","","","","","","","","","","","","",Mozambique National Resistance Movement (MNR),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198906050005,1989,6,5,"",0,"",230,11,Sub-Saharan Africa,Eastern,Katakwe,-14.433333,31.4,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Govt,Katakwe Village,230,Zambia,"","","","","","","","","","","","","","","","",Mozambique National Resistance Movement (MNR),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,8,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198906190003,1989,6,19,"",0,"",230,11,Sub-Saharan Africa,Lusaka,Lusaka,-15.415393,28.284354,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",22,Violent Political Party,110,Party Office/Facility,African National Congress (ANC),Office,230,Zambia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198906190004,1989,6,19,"",0,"",230,11,Sub-Saharan Africa,Lusaka,Lusaka,-15.415393,28.284354,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",22,Violent Political Party,110,Party Office/Facility,African National Congress (ANC),Office,230,Zambia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,1,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198906190005,1989,6,19,"",0,"",230,11,Sub-Saharan Africa,Lusaka,Lusaka,-15.415393,28.284354,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,1,Gas/Oil/Electric,"",Gasoline Station,230,Zambia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198906220003,1989,6,22,"",0,"",230,11,Sub-Saharan Africa,Lusaka,Lusaka,-15.415393,28.284354,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",22,Violent Political Party,110,Party Office/Facility,African National Congress (ANC),Office,230,Zambia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",3,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198907120005,1989,7,12,"",0,"",230,11,Sub-Saharan Africa,Eastern,Maputo,-12.840278,32.139444,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)",Govt,Street,230,Zambia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198907310003,1989,7,31,"",0,"",230,11,Sub-Saharan Africa,Lusaka,Lusaka,-15.415393,28.284354,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",22,Violent Political Party,110,Party Office/Facility,African National Congress (ANC),Refugee Transit Center,230,Zambia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198910130004,1989,10,13,"",0,"",230,11,Sub-Saharan Africa,Lusaka,Lusaka,-15.415393,28.284354,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Malawi Freedon Movement,"Residence, Publicity Secretary, Mkwapathira Mhango *",120,Malawi,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,7,"","",5,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199007100002,1990,7,10,"",0,"",230,11,Sub-Saharan Africa,Eastern,Nyimba district,-14.352176,30.623015,3,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,"",truck,230,Zambia,"","","","","","","","","","","","","","","","",Mozambique National Resistance Movement (MNR),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,3,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
199009100005,1990,9,10,"",0,"",230,11,Sub-Saharan Africa,Eastern,Unknown,-13.63381,32.305307,4,1,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",9,Food or Water Supply,51,Food Supply,"",2 trucks carrying maize,230,Zambia,"","","","","","","","","","","","","","","","",Mozambique National Resistance Movement (MNR),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,2,"","",2,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
199009160008,1990,9,16,"",0,"",230,11,Sub-Saharan Africa,Lusaka,Luangwa District,-15.496446,30.066524,3,0,"","",1,1,1,0,"","",0,1,0,5,Hostage Taking (Barricade Incident),"","","","",2,Government (General),21,Government Building/Facility/Office,Govt,Health Center,230,Zambia,"","","","","","","","","","","","","","","","",Mozambique National Resistance Movement (MNR),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",1,2,0,"","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
199009250007,1990,9,25,"",0,"",230,11,Sub-Saharan Africa,Unknown,Unknown,"","",5,1,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",19,Transportation,99,Bus (excluding tourists),"",Bus and truck convoy,230,Zambia,"","","","","","","","","","","","","","","","",Mozambique National Resistance Movement (MNR),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,15,"","",20,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
199505110002,1995,5,11,"",0,"",230,11,Sub-Saharan Africa,Lusaka,Lusaka,-15.415393,28.284354,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)","",US Embassy Vehicle,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm - AK-47,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199604210002,1996,4,21,"",0,"",230,11,Sub-Saharan Africa,Copperbelt,Mushili,-12.988619,28.653344,2,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,United National Independence Party,Kenneth Kaunda/Opposition Leader,230,Zambia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",9,Melee,23,Knife or Other Sharp Object,"","","","","","","","","","","","",Knife,0,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199605160002,1996,5,16,"",0,"",230,11,Sub-Saharan Africa,Lusaka,Lusaka,-15.415393,28.284354,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),17,Head of State,"",President's Residence,230,Zambia,"","","","","","","","","","","","","","","","",Black Mambas,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Bomb,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199605300008,1996,5,30,"",0,"",230,11,Sub-Saharan Africa,Copperbelt,Ndola,-12.988619,28.653344,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,"",Zambian Times Newspaper Office,230,Zambia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Bomb,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199612250008,1996,12,25,"",0,"",230,11,Sub-Saharan Africa,Unknown,Masala,"","",5,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,11,Entertainment/Cultural/Stadium/Casino,Chikumbi Nightclub,Nightclub,230,Zambia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Bomb,0,"","",7,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
