197901140001,1979,1,14,"",0,"",92,6,South Asia,Manipur,Imphal,24.798346,93.94043,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Revolutionary Govt of Manipur,"Sudhir Kumar Singh, R.K. Sanajoaba Singh, Indrakumar Singh, leaders",92,India,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,3,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200108310008,2001,8,31,"",0,"",92,6,South Asia,Jammu and Kashmir,Gulnaz Panzan,33.962021,74.773376,1,0,"","08/31/2001: Islamic militants shot dead an alleged informer of the security forces, Mehraj-ud-Din, in Panzan, Jammu and Kashmir, India.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,68,Named Civilian,Civilians,Mehraj-ud-Din,92,India,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",1,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","",The victim was a suspected informant of the Indian security services.,"�Three of a family among four killed in Kashmir,� The Press Trust of India, August 31, 2001.","","",CETIS,-9,-9,0,-9,""
197904260007,1979,4,26,"",0,"",92,6,South Asia,Manipur,Unknown,24.663717,93.906269,4,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",3,Police,25,Police Security Forces/Officers,"",Indian security force in front of jeep,92,India,"","","","","","","","","","","","","","","","",Meitei extremists,"","","","","","",0,"","",0,3,"","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Unk,4,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200109010003,2001,9,1,"",0,"",92,6,South Asia,Jammu and Kashmir,Srinagar district,34.083658,74.797368,3,0,This incident occurred on the Srinagar-Ganderbal Road.,"09/01/2001: No casualties resulted when militants triggered a series of improvised explosive devices on Srinagar-Ganderbal Road on the outskirts of Habbak, India. Local Indian authorities believed that the Pakistan-based Jaish-e-Mohammad militant group was responsible for the attack.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,104,Highway/Road/Toll/Traffic Signal,Civilians,"Civilians traveling on Srinagar-Ganderbal Road on the outskirts of Habbak, India",92,India,3,Police,23,Police Patrol (including vehicles and convoys),Indian Security Forces,"A security vehicle moving Srinagar-Ganderbal Road on the outskirts of Habbak, India","","","","","","","","","","",Jaish-e-Mohammad (JeM),"","","","","",Unknown,1,"","",0,"",0,0,"","","","","","","","","",6,Explosives,12,Remote Trigger,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","","�India: Militants trigger series of bomb blasts in Kashmir capital; no casualties,� Hindustan Times, September 1, 2001.","","",CETIS,1,1,0,1,""
197906140040,1979,6,14,"",0,"",92,6,South Asia,Mizoram,Unknown,23.164543,92.937574,4,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Indian Govt,Government Official,92,India,"","","","","","","","","","","","","","","","",Mizo National Front,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200109020001,2001,9,2,"",0,"",92,6,South Asia,Jammu and Kashmir,Doda,33.14575,75.548049,1,0,"","09/02/2001: Three Lashkar-e Taiba militants threw grenades and fired automatic weapons at police in Doda, Kashmir, killing Sub-Inspector, Gianchand, and injuring ten others.�",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,2,Armed Assault,"","",3,Police,22,"Police Building (headquarters, station, school)",Indian Law Enforcement,Doda District Police Headquarters,92,India,"","","","","","","","","","","","","","","","",Lashkar-e-Taiba (LeT),"","","","","",Unknown,0,"","",0,3,0,1,10,Unknown,"","","","","","",-9,6,Explosives,7,Grenade,5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","",AK-47 assault rifles and grenades were used in the attack.,1,0,0,10,0,0,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","",A spokesman of the Pakistan-based Lashkar-e-Taiba group claimed responsibility for the attack and said similar assaults would follow.,"\"\"\"India: Ultras raid police lines in Kashmir; kill 1 sub-inspector",injure 10 cops,� All India Radio Home News Service,September 3,"2001.\"","\"\"\"One Killed",Ten Injured in Muslim militant suicide attack in Kashmir,� Agence France Presse,September 2
197907010008,1979,7,1,"",0,"",92,6,South Asia,Assam,Unknown,26.200604,92.937574,4,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",2,Government (General),14,Judge/Attorney/Court,"",Magistrates house,92,India,"","","","","","","","","","","","","","","","",Mizo National Front,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Unk,2,"","",2,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200109030001,2001,9,3,"",0,"",92,6,South Asia,Assam,Unknown,25.342363,93.0216,4,1,This incident occurred near the hills of North Cachar and Karbi Anglong in Assam state,"09/03/2001: Suspected separatists of the Dima Halao Daoga (DHD) group kidnapped two railway officers in Assam, India. No group claimed responsibility for the kidnapping.",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",19,Transportation,100,Train/Train Tracks/Trolley,Indian Railway,"Two Indian railway officers in Assam, India",92,India,"","","","","","","","","","","","","","","","",Dima Halao Daoga (DHD),"","","","","",Unknown,1,"","",0,"",0,0,"","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,0,0,0,0,0,0,"","","","",1,2,0,"",-99,"","",0,"","","","","",7,Unknown,-99,The Dima Halam Daoga (DHD) was a tribal separatist outfit that had been active in the hills of North Cachar and Karbi Anglong in the state.,"\"\"\"Rebels kidnap two railway officers in India�s northeast",� Agence France Presse,September 3,"2001.\"","","",CETIS,0,0
197907020003,1979,7,2,"",0,"",92,6,South Asia,Mizoram,Aizawl,23.727107,92.717639,1,0,"","",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",3,Police,22,"Police Building (headquarters, station, school)",Police,complex,92,India,"","","","","","","","","","","","","","","","",Mizo National Front,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","","","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200109040005,2001,9,4,"",0,"",92,6,South Asia,Jammu and Kashmir,Janbazpora,34.223698,74.365486,1,0,"","09/04/2001: Two boys, Mehraj-ud-din and Abdul Majid, were killed and six others were injured when suspected militants set off an improvised explosive device outside a school in Janbazpora, in the Baramulla District of Jammu and Kashmir, India. No group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",8,Educational Institution,49,School/University/Educational Building,Civilians,Schoolchildren in the town of Janbazpora.  Killed in the attack were toy boys named Mehraj-ud-din and Abdul Majid.,92,India,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",2,0,0,6,0,0,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","","\"\"\"Two Children Killed",Six Injured in Powerful Blast,� The Press Trust of India,September 4,"2001.\"","","",CETIS,-9
197907020004,1979,7,2,"",0,"",92,6,South Asia,Mizoram,Aizawl,23.727107,92.717639,1,0,"","",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",16,Telecommunication,88,Radio,"",Radio transmission center,92,India,"","","","","","","","","","","","","","","","",Mizo National Front,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","","","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200109060004,2001,9,6,"",0,"",92,6,South Asia,Jammu and Kashmir,Digdol,33.300854,75.179344,1,0,"","09/06/2001: Four soldiers were killed and 17 injured in an explosion on a bus in Digdol, India. The bomb was triggered by militants operating near the Jammu-Srinagar national highway. No group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",4,Military,35,Military Transportation/Vehicle (excluding convoys),Indian Military,Indian military riding in a bus that was on the Jammu-Srinagar National Highway,92,India,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,12,Remote Trigger,"","","","","","","","","","","","","",4,0,0,17,0,0,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","","\"\"\"India: Four soldiers killed",17 injured in blast in Kashmir,� DD-1 National Television,September 6,"2001\"","","",CETIS,-9
197908080005,1979,8,8,"",0,"",92,6,South Asia,Andhra Pradesh,Amapur,16.435329,77.831725,1,0,"","",1,1,1,0,"","",0,1,0,9,Unknown,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,"",town,92,India,"","","","","","","","","","","","","","","","",Mizo National Front,"","","","","","",0,"","",0,60,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",1,"","",1,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200109080001,2001,9,8,"",0,"",92,6,South Asia,Jammu and Kashmir,Pahalgam,34.016075,75.31498,1,1,This incident occurred near the town of Matan between Srinagar to Pahalgam.,09/08/2001: One school girl died and twenty students were injured when a landmine near Matan blew up their bus travelling from Srinagar to Pahalgam. No group claimed responsibility for the attack.,1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",8,Educational Institution,50,Other Personnel,Civilians,"Schoolchildren in buses near Matan, India",92,India,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,12,Remote Trigger,"","","","","","","","","","","","","",1,0,0,20,0,0,1,3,Minor (likely < $1 million),"",A bomb exploded near a school bus.,0,"","","","","","","","","","","","","","","","Another landmine exploded on the main Jammu-Srinagar highway killing six Border Security Force men, earlier on the same day, cutting off military supplies and civilian traffic for a few hours.  Hizb-ul-Mujahidin (HM) claimed responsibility for that attack.","�Kashmir: Schoolgirl, 6 Soldiers Die in Landmine Blasts Triggered by Militants,� Hindustan Times, September 8, 2001.","","",CETIS,-9,-9,0,-9,""
197908190001,1979,8,19,"",0,"",92,6,South Asia,Unknown,Raisikah,"","",5,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",3,Police,23,Police Patrol (including vehicles and convoys),Police,patrol,92,India,"","","","","","","","","","","","","","","","",Mizo National Front,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200109080002,2001,9,8,"",0,"",92,6,South Asia,Jammu and Kashmir,Jammu district,32.726602,74.857026,3,0,The incident occurred along the Jammu-Srinagar highway.,09/08/2001: Hizb-ul-Mujahidin (HM) claimed responsibility for a landmine explosion on the Jammu-Srinagar highway that killed six Indian Border Security Force soldiers.,1,1,1,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,"","","","",4,Military,39,Paramilitary,Indian Border Security Forces,Border Security Forces on the Jammu-Srinagar Highway of India,92,India,"","","","","","","","","","","","","","","","",Hizbul Mujahideen (HM),"","","","","",Unknown,0,"","",0,"",0,1,10,Unknown,"","","","","","",-9,6,Explosives,12,Remote Trigger,"","","","","","","","","","","","","",6,0,0,0,0,0,1,3,Minor (likely < $1 million),"",An army vehicle was damaged in the land mine explosion.,0,"","","","","","","","","","","","","","","",Another landmine exploded later that day on the Jammu-Srinagar highway near a convoy of school buses.  Hizb-ul-Mujahidin (HM) did not claim responsibility for that attack.,"�Kashmir: Schoolgirl, 6 Soldiers Die in Landmine Blasts Triggered by Militants,� Hindustan Times, September 8, 2001.","","",CETIS,1,1,0,1,""
197908200003,1979,8,20,"",0,"",92,6,South Asia,Mizoram,Champhai,23.469545,93.337934,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",3,Police,25,Police Security Forces/Officers,Indian Govt,Policeman,92,India,"","","","","","","","","","","","","","","","",Mizo National Front,"","","","","","",0,"","",0,1,"","","","","","","","","","","",5,Firearms,4,Rifle/Shotgun (non-automatic),"","","","","","","","","","","","",Rifle,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200109090004,2001,9,9,"",0,"",92,6,South Asia,Jammu and Kashmir,Udhampur district,32.925224,75.135264,3,0,This incident occurred on a road near Angarala in the Mahor Tehsil (revenue district) of Udhampur District.,09/09/2001: Six soldiers belonging to the Indian Army were killed as their Jeep rolled down a gorge after an Improvised Explosive Devise blast that had been triggered by remote-control. No group claimed responsibility for the attack.,1,1,1,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Military/Army forces,Indian Army soldiers travelling along a road near Angarala village in the Udhampur District,92,India,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,12,Remote Trigger,"","","","","","","","","","","","","",6,0,0,0,0,0,1,3,Minor (likely < $1 million),"",An Indian Army Jeep was likely destroyed after rolling down a hill.,0,"","","","","","","","","","","","","","","","","\"\"\"Delhi TV reports blast in Kashmir; killing of four foreign terrorists",� Doordarshan DD-1 National Television,September 9,"2001.\"","","",CETIS,-9,-9
197908250002,1979,8,25,"",0,"",92,6,South Asia,Mizoram,Aizawl,23.727107,92.717639,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Agriculture Dept,Driver,92,India,"","","","","","","","","","","","","","","","",Mizo National Front,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearms,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200109090006,2001,9,9,"",0,"",92,6,South Asia,Andhra Pradesh,Maredumili,17.597128,81.715294,1,0,"","09/09/2001: Suspected Maoists belonging to the People�s War Group (PWG) hijacked a bus and then set off a landmine at the village of Marrdmalli, India. Five policemen belonging to the Central Reserve Police Force were killed and four others were injured while pursuing the attackers. No group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,25,Police Security Forces/Officers,Police Forces,Central Reserve Police Force officers in Marrdmalli,92,India,"","","","","","","","","","","","","","","","",People's War Group (PWG),"","","","","",Unknown,1,"","",0,"",0,0,"","","","","","","","","",6,Explosives,8,Landmine,"","","","","","","","","","","","","",5,0,0,4,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Five Policemen Killed in Landmine Blast in Southern India",Deutsche Presse-Agentur,September 9,"2001.\"","\"\"\"Five Policemen Killed in Landmine Blast in Southern India","\"\" Agence France Presse",September 9,"2001.\"",""
197908260001,1979,8,26,"",0,"",92,6,South Asia,Jharkhand,Jamshedpur,22.804567,86.202875,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",15,Religious Figures/Institutions,87,Affiliated Institution,"",Hindu Religious Ceremony,92,India,"","","","","","","","","","","","","","","","",Muslims,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,1,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200109100005,2001,9,10,"",0,"",92,6,South Asia,Jammu and Kashmir,Ratnal,32.548637,74.847789,2,0,"","09/10/2001: Suspected Islamic militants killed one soldier and wounded six others when they ambushed an Indian Army patrol with an improvised explosive device (IED) in Ratnal in the Kupwara District of North Kashmir, India. Hizb-ul-Mujahidin (HM) claimed responsibility for the attack.",1,1,1,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,"","","","",4,Military,29,Military Unit/Patrol/Convoy,Indian Army,"Indian Army patrol in Ratnal, India",92,India,"","","","","","","","","","","","","","","","",Hizbul Mujahideen (HM),"","","","","",Unknown,0,"","",0,"",0,1,10,Unknown,"","","","","","",-9,6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",1,0,0,6,0,0,0,"","","","",0,"","","","","","","","","","","","","","","",Hizb-ul-Mujahidin (HM) also claimed responsibility for a bombing earlier in the week in the territory's Udhampur District in which six soldiers were killed.,"\"\"\"India: One Soldier Killed",Six Hurt As Ultras Detonate Explosive Device in Kashmir,� Doordarshan DD-1 National Television,September 10,"2001.\"","�Soldier Killed, Six Injured in Third Day of Blasts in Kashmir,� Deutsche Presse-Agentur, September 10, 2001.","�Indian Soldier Killed, Six Injured in Kashmir Blast,� Agence France Presse, September 10, 2001.",CETIS,1
197908270006,1979,8,27,"",0,"",92,6,South Asia,Delhi,New Delhi,28.585836,77.153336,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",2,Government (General),14,Judge/Attorney/Court,"",Magistrate's court,92,India,"","","","","","","","","","","","","","","","",Mizo National Front,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Unk,1,"","",1,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
