200110110003,2001,10,11,"",0,"",104,11,Sub-Saharan Africa,Nairobi,Nairobi,-1.28518,36.821107,1,0,"","10/11/2001: A doctor and his family received a letter containing white powder and cloth in Nairobi, Nairobi county, Kenya, that tested positive for anthrax.  The letter had been sent from Atlanta, where family members lived, but the anthrax was thought to have been inserted into the envelope when it was sent to Miami on its route to Kenya.  The family members all tested positive for anthrax exposure.  No group claimed responsibility for the attack.",1,1,1,0,"","",1,1,0,8,Unarmed Assault,"","","","",14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,A family in Nairobi,A doctor and his four family members,104,Kenya,"","","","","","","","","","","","","","","","",Unknown,"","","","","","Although the specific motive was unknown, sources noted that the letter might be related to the September 11, 2001 World Trade Center attacks and subsequent anthrax attacks on the United States.",0,"","",0,-99,0,0,"","","","","","","","","",1,Biological,"","","","","","","","","","","","","","","The letter contained cloth and white powder.  It was postmarked on September 9, 2001 from Atlanta, but had to go through Miami before being sent on to Nairobi.",0,0,0,5,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"Andrew England, \"\"In first anthrax case overseas",spores found in package mailed to Kenya,"\"\" Associated Press",October 18,"2001.\"","\"\"\"Kenya family is the first victim of bioterrorism outside U.S.","\"\" EFE News Service",October 18,"2001.\""
200301160012,2003,1,16,"",0,"",104,11,Sub-Saharan Africa,Nairobi,Nairobi,-1.28518,36.821107,1,0,"","01/16/2003: Muhammad Hamad, a leader of the Sudan People's Liberation Movement, was attacked and killed by unknown thugs outside his home in Nairobi, Kenya.",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",17,Terrorists/Non-State Militia,93,Terrorist,Sudan People's Liberation Movement,Sudan People's Liberation Movement leader Muhammad Hamad,195,Sudan,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",1,0,0,"",0,"",0,"","","","",0,"","","","","","","","","","","","","","","","","�Prominent Sudanese rebel leader reportedly killed by thugs in Nairobi,� Akbar al-Yawm, January 18, 2003.","","",CETIS,-9,-9,1,1,""
198012310002,1980,12,31,"",0,"",104,11,Sub-Saharan Africa,Nairobi,Nairobi,-1.28518,36.821107,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,8,Hotel/Resort,"",Norfolk Hotel,104,Kenya,"","","","","","","","","","","","","","","","",Popular Front for the Liberation of Palestine (PFLP),"","","","","","",0,"","",0,2,"","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,15,"","",85,"","",1,"","","","Damages: explosion, damaged and partially gutted building (hotel)",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,0,1,""
200507120002,2005,7,12,"",0,"",104,11,Sub-Saharan Africa,Eastern,Turbi,3.297217,38.369249,1,0,"","07/12/2005: Attackers shot and hacked to death 44 civilians in Turbi, Kenya. Authorities suspected that politically motivated Ethiopian bandits were to blame for the attack, but no group claimed responsibility.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",8,Educational Institution,48,Teacher/Professor/Instructor,Primary School,Unknown,104,Kenya,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",44,0,0,"",0,"",-9,"","","","",0,"","","","","","","","","","","","","","","","","�Police confirm 44 killed in northern Kenya attack,� KTN Television, July 12, 2005.","","",CETIS,-9,-9,0,-9,""
198904120019,1989,4,12,"",0,"",104,11,Sub-Saharan Africa,Coast,Tsavo West,-2.907584,38.064909,1,1,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",18,Tourists,96,Tour Bus/Van,Fgn Business,Tourist Van,362,West Germany (FRG),"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,4,Rifle/Shotgun (non-automatic),"","","","","","","","","","","","",Rifle,0,"","",2,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
200507130003,2005,7,13,"",0,"",104,11,Sub-Saharan Africa,Eastern,Marsabit,2.332397,37.982383,1,0,Bopisa - 40 kilometers away,"07/13/2005: Twelve Catholic evangelists were killed in Bopisa, Kenya in an ambush by suspected bandits. No one claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",15,Religious Figures/Institutions,85,Religious Figure,Evangelists,Sololo Catholic Mission,104,Kenya,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",12,0,0,0,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","","","�Twelve evangelists killed in new attack in northern Kenya,� Kenya Broadcasting Corporation Radio, July 13, 2005","","",CETIS,-9,-9,0,-9,""
198905140006,1989,5,14,"",0,"",104,11,Sub-Saharan Africa,Rift Valley,Eldoret,0.515982,35.27999,1,1,"","",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",19,Transportation,100,Train/Train Tracks/Trolley,Railway,Railway Line,104,Kenya,"","","","","","","","","","","","","","","","",Mwakenya Dissident Movement,"","","","","","",0,"","",0,"","","","","","","","","","","","",9,Melee,21,Blunt Object,"","","","","","","","","","","","",Boulders,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200605130005,2006,5,12,"",0,"",104,11,Sub-Saharan Africa,Nairobi,Nairobi,-1.28518,36.821107,1,0,"","05/12/2006: Seven suspected Islamic extremists fire bombed a Christian radio station killing one person and injuring 3 others in Nairobi, Kenya. No group claimed responsibility for the attack.",1,1,1,1,2,Other Crime Type,0,1,0,2,Armed Assault,"","","","",16,Telecommunication,88,Radio,Christian radio station,Radio Hope,104,Kenya,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,Christian radio station,Employees of Christian radio station,104,Kenya,"","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,9,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",1,0,0,3,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"One killed in attack on Christian radio station in Kenya","\"\" Agence France Presse-English",May 13,"2006\"","","",CETIS,-9,-9
198905190006,1989,5,19,"",0,"",104,11,Sub-Saharan Africa,Coast,Tsavo West,-2.907584,38.064909,1,1,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",1,Business,"","",FGN Business,3 Safari Vans,104,Kenya,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,4,Rifle/Shotgun (non-automatic),"","","","","","","","","","","","",Rifle,0,"","",3,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200610050007,2006,10,5,"",0,"",104,11,Sub-Saharan Africa,Eastern,Marsabit,2.332397,37.982383,1,0,"","10/05/2006: Around 5:30 am local time, the bandits attacked the police station at Folole in Marsabit (District), Kenya. The bandits stole an unknown number of livestock during the attack. 17 people were killed in the attack and 3 were injured. No group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",3,Police,22,"Police Building (headquarters, station, school)",Police (Kenya),police station at Folole,104,Kenya,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"","",-9,"","","","","","","","",-9,5,Firearms,3,Handgun,"","","","","","","","","","","","","",17,0,"",3,0,"",-9,"","","","",0,"","","","","","","","","","","","","","","",The bandits stole an unknown number of livestock during the attack.,"�At least 17 killed in northern Kenya 'bandit attack',� Nairobi Kenya Broadcasting Corporation Radio in English, October 5, 2006.","","",CETIS,-9,-9,0,-9,""
198911040003,1989,11,4,"",0,"",104,11,Sub-Saharan Africa,Rift Valley,Kapsanget,0.202957,35.097838,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,100,Train/Train Tracks/Trolley,railway,train,104,Kenya,"","","","","","","","","","","","","","","","",Mwakenya Dissident Movement,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,4,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200703160008,2007,3,16,"",0,"",104,11,Sub-Saharan Africa,Unknown,Unknown,"","",5,0,"",03/16/2007: Gunmen attacked the house of a Somali Member of Parliament in Kenya. One person was killed and  another was hospitalized.  No claim of responsibility was reported.,1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Ilmi Gelle,Somali Member of Parliament,182,Somalia,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",1,0,0,1,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","�Somalia MP�s House in Kenya Attacked, One Person Killed,� HornAfrik Online, March 17, 2007.","","",CETIS,-9,-9,1,1,""
199109280004,1991,9,28,"",0,"",104,11,Sub-Saharan Africa,Rift Valley,Unknown,-0.301403,36.082549,4,0,"","",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",22,Violent Political Party,110,Party Office/Facility,Kenya African National Union (KANU),Offices,104,Kenya,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200704100015,2007,4,10,"",0,"",104,11,Sub-Saharan Africa,Rift Valley,Unknown,1.11974,34.958906,4,0,"","04/10/2007: A Kenyan pastor was killed and a relative of a member of parliament (MP) was critically wounded when gunmen wielding AK-47 rifles opened fire on them in Kenya�s Mount Elgon district.  No one claimed responsibility for the attack, but authorities believed the Sabaot Land Defense Force (SLDF) militia was to blame.",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",15,Religious Figures/Institutions,85,Religious Figure,Pastor,Benson Juma Macherewa,104,Kenya,"","","","","","","","","","","","","","","","",Sabaot Land Defense Force (SLDF),"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","","",1,0,0,1,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","",The Sabaot Land Defence Force militiamen are suspected.,"Staff, �Kenya: Pastor Killed by Raiders in Clash Prone Area,� KTN Television, April 10, 2007.","Staff, �Kenya; Pastor Killed As Raiders Strike in Mt Elgon ,� Africa News, April 10, 2007.","Staff, �Kenya: Pastor Killed by raiders in Clash-Prone Area,� BBC Monitoring Africa � Political Supplied by BBC Worldwide Monitoring, April 10, 2007.",CETIS,0,0,0,0,""
199109280005,1991,9,28,"",0,"",104,11,Sub-Saharan Africa,Nairobi,Nairobi,-1.28518,36.821107,1,0,"","",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",22,Violent Political Party,110,Party Office/Facility,Kenya African National Union (KANU),Offices,104,Kenya,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200705030004,2007,5,3,"",0,"",104,11,Sub-Saharan Africa,Rift Valley,Kitale,1.038696,34.980149,1,0,"","05/03/2007: Armed assailants attacked the Matsi Trading Center, in Kitale, Kenya, killing nine civillians and one child.  Ten civillians were also wounded and the market was damaged.  No group has claimed responsibility, however it was believed to be the actions of the Sabaot Land Defense Force (SLDF).",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",1,Business,"","",Unknown,Civillians,104,Kenya,"","","","","","","","","","","","","","","","",Sabaot Land Defense Force (SLDF),"","","","","",Unknown,1,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",10,0,0,10,0,0,1,4,Unknown,"",The market where the attack occurred sustained damages.,0,"","","","","","","","","","","","","","","","","National Counter Terrorism Center, 2007 Report on Terrorism","","",CETIS,0,0,0,0,""
199112280002,1991,12,28,"",0,"",104,11,Sub-Saharan Africa,Rift Valley,Endebess,1.067718,34.859658,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Govt,Town of Endebess,104,Kenya,"","","","","","","","","","","","","","","","",Nandi Tribe,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200705220010,2007,5,22,"",0,"",104,11,Sub-Saharan Africa,Central,Banana Hills,-1.175924,36.755071,1,0,"",05/22/2007: Unknown assailants chopped up a man�s body and displayed it throughout different parts of Banana Hill in Kenya.  It is unknown if there were any other fatalities or injuries.  No claim of responsibility was reported.,1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,"","",Unknown,Unknown,104,Kenya,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"","",-9,"","","","","","","","",-9,9,Melee,23,Knife or Other Sharp Object,"","","","","","","","","","","","","",1,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","�Mungiki sect victim's head chopped off, displayed next to police station,� Nairobi Daily Nation (Internet Version-WWW) in English.  May 22, 2007.","","",CETIS,-9,-9,0,-9,""
199112280003,1991,12,28,"",0,"",104,11,Sub-Saharan Africa,Western,Kakamega,0.282418,34.752663,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Gov't,town of Kakamega,104,Kenya,"","","","","","","","","","","","","","","","",Nandi Tribe,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
