200807140002,2008,7,14,"",0,"",101,4,East Asia,Okinawa,Urasoe,26.245816,127.721799,1,0,The attack took place at the US Consulate general compound.,"07/14/2008: On Monday early in the morning, a Molotov cocktail was tossed into the garden of the US Consulate General compound in Urasoe, Okinawa, Japan.  There were no injuries or damage to the building, according to police.  The explosive hit the concrete of the garden behind the building and burned 30 square centimeters of the nearby lawn at around 1:15 a.m., though the fire soon burned out.  A small black motorbike was seen at the time the Molotov cocktail was thrown, though there were no claims of reponsibility.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",U.S. Consulate,The U.S. Consulate General Compound,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,1,0,0,"","","","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","",A Molotov cocktail was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",A small portion of grass was burned in the attack.,0,"","","","","","","","","","","","","","","","","\"Now Public, \"\"Attack on American Consulate in Japanese Okinawa","\"\" Now Public","http://www.nowpublic.com/world/attack-american-consulate-japanese-okinawa.\"","\"Lexis Nexis, \"\"Petrol Bomb Thrown into US Consulate Gereral's Garden in Japan; No Injuries","\"\" BBC Monitoring Asia Pacific - Political",July 14,"2008.\"","",ISVG
197411140002,1974,11,14,"",0,"",101,4,East Asia,Tokyo,Tokyo,35.689125,139.747742,1,0,"","",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,"",US Embassy,217,United States,"","","","","","","","","","","","","","","","",Maruseido (Marxist Youth League),"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","",8,Incendiary,19,Molotov Cocktail/Petrol Bomb,"","","","","","","","",Incendiary; Molotov cocktail,0,"","",7,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
200809120009,2008,9,12,"",0,"",101,4,East Asia,Kanagawa,Yokosuka,35.281341,139.6722,1,0,"The rocket attack took place at the United States Naval Base in Yokosuka, Kanagawa, Japan.","09/12/2008: On Friday morning at 1030, unknown assailants fired two rocket propelled bombs at the United States Naval Base in Yokosuka, Kanagawa, Japan. The blast slightly damaged a residence near the base but caused no casualties. No claim of responsibility was made for the incident.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,U.S. Navy,The United States Naval Base,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Two rocket propelled bombs were used in the bombing attack.,0,0,0,0,0,0,1,4,Unknown,"",The bombing attack slightly damaged a residence near the military base.,0,"","","","","","","","","","","","","","","","","\"Worldwide Incidents Tracking System, \"\"Residence Damaged in Rocket Attack in Yokosuka",Kanagawa,Japan,"\"\" National Counterterrorism Center",September 2,"2009.\"","\"Qatar News Agency, \"\"Japan Police Probe 2 Explosions Near US Navy Base","\"\" Lexis Nexis",Qatar News Agency
197411220001,1974,11,22,"",0,"",101,4,East Asia,Fukouka,Fukouka,33.580412,130.396361,1,0,"","",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,"",US Consulate,217,United States,"","","","","","","","","","","","","","","","",Maruseido (Marxist Youth League),"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,0,"",0,0,"",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
197502280001,1975,2,28,"",0,"",101,4,East Asia,Tokyo,Tokyo,35.689125,139.747742,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,4,Multinational Corporation,"",Mitsubishi Offices,101,Japan,"","","","","","","","","","","","","","","","",East Asia Anti Japanese Armed Front,"","","","","","",0,"","",0,8,"","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197504190001,1975,4,19,"",0,"",101,4,East Asia,Tokyo,Tokyo,35.689125,139.747742,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,"",South Korean Industrial Economic Research Institute,184,South Korea,"","","","","","","","","","","","","","","","",East Asia Anti Japanese Armed Front,"","","","","","",0,"","",0,8,"","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,0,0,0,0,0,1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
197505250001,1975,5,25,"",0,"",101,4,East Asia,Aichi,Nagoya,35.181446,136.906398,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,22,"Police Building (headquarters, station, school)","",Police Station,101,Japan,"","","","","","","","","","","","","","","","",East Asia Anti Japanese Armed Front,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197505250002,1975,5,25,"",0,"",101,4,East Asia,Tokyo,Tachikawa,35.714008,139.407855,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,22,"Police Building (headquarters, station, school)","",Police Box,101,Japan,"","","","","","","","","","","","","","","","",East Asia Anti Japanese Armed Front,"","","","","","",0,"","",0,1,"","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197507190003,1975,7,19,"",0,"",101,4,East Asia,Tokyo,Kasumigaseki,35.689125,139.747742,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,25,Police Security Forces/Officers,"",Police,101,Japan,"","","","","","","","","","","","","","","","",East Asia Anti Japanese Armed Front,"","","","","","",0,"","",0,1,"","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197507230001,1975,7,23,"",0,"",101,4,East Asia,Okinawa,Okinawa,26.334427,127.805583,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,7,Facility/Infrastructure Attack,"","","","",4,Military,28,Military Recruiting Station/Academy,"",Chilean Naval Training Ship,43,Chile,"","","","","","","","","","","","","","","","",Okinawa Liberation League,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,0,0,2,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
197508140001,1975,8,14,"",0,"",101,4,East Asia,Tokyo,Tokyo,35.689125,139.747742,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,22,"Police Building (headquarters, station, school)","",Police Box,101,Japan,"","","","","","","","","","","","","","","","",East Asia Anti Japanese Armed Front,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197508140002,1975,8,14,"",0,"",101,4,East Asia,Tokyo,Tokyo,35.689125,139.747742,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,22,"Police Building (headquarters, station, school)","",Police Box,101,Japan,"","","","","","","","","","","","","","","","",East Asia Anti Japanese Armed Front,"","","","","","",0,"","",0,1,"","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197508140003,1975,8,14,"",0,"",101,4,East Asia,Tokyo,Tokyo,35.689125,139.747742,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,22,"Police Building (headquarters, station, school)","",Police Box,101,Japan,"","","","","","","","","","","","","","","","",East Asia Anti Japanese Armed Front,"","","","","","",0,"","",0,1,"","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197509240001,1975,9,24,"",0,"",101,4,East Asia,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,22,"Police Building (headquarters, station, school)","",Police Box,101,Japan,"","","","","","","","","","","","","","","","",East Asia Anti Japanese Armed Front,"","","","","","",0,"","",0,1,"","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197509240002,1975,9,24,"",0,"",101,4,East Asia,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,22,"Police Building (headquarters, station, school)","",Police Box,101,Japan,"","","","","","","","","","","","","","","","",East Asia Anti Japanese Armed Front,"","","","","","",0,"","",0,1,"","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197510150001,1975,10,15,"",0,"",101,4,East Asia,Tokyo,Ogikubo,35.689125,139.747742,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,22,"Police Building (headquarters, station, school)","",Police Box,101,Japan,"","","","","","","","","","","","","","","","",East Asia Anti Japanese Armed Front,"","","","","","",0,"","",0,1,"","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197603020001,1976,3,2,"",0,"",101,4,East Asia,"",Sapporo,43.062096,141.354376,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,"",Government offices,101,Japan,"","","","","","","","","","","","","","","","",East Asia Anti Japanese Armed Front,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,2,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197700000001,1977,0,0,"",0,"",101,4,East Asia,Tokyo,Tokyo,35.689125,139.747742,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",8,Educational Institution,49,School/University/Educational Building,"",Tokyo University,101,Japan,"","","","","","","","","","","","","","","","",Tribal Battlefront,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197700000002,1977,0,0,"",0,"",101,4,East Asia,Tokyo,Tokyo,35.689125,139.747742,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,"","","",Private Residence of President of a leading aluminum refining company,101,Japan,"","","","","","","","","","","","","","","","",Tribal Battlefront,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197700000003,1977,0,0,"",0,"",101,4,East Asia,Tokyo,Tokyo,35.689125,139.747742,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",8,Educational Institution,49,School/University/Educational Building,"",HOSEI University,101,Japan,"","","","","","","","","","","","","","","","",Tribal Battlefront,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197711000003,1977,11,0,"",0,"",101,4,East Asia,Tokyo,Tokyo,35.689125,139.747742,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",15,Religious Figures/Institutions,86,Place of Worship,"",HIGASHI HONGWANJI TEMPLE,101,Japan,"","","","","","","","","","","","","","","","",Tribal Battlefront,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197801010004,1978,1,1,"",0,"",101,4,East Asia,Kyoto,Kyoto,35.011636,135.768029,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",15,Religious Figures/Institutions,86,Place of Worship,"",Nashiki Shrine,101,Japan,"","","","","","","","","","","","","","","","",Tribal Battlefront,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197801270001,1978,1,27,"",0,"",101,4,East Asia,"",Mito,36.365856,140.471222,1,0,"","",1,0,1,1,3,Intra/Inter-group Conflict,0,1,0,2,Armed Assault,"","","","",17,Terrorists/Non-State Militia,93,Terrorist,"Ibaraki University, Revolutionary Marxist Faction","Hiroyuki Takai, student, member",101,Japan,"","","","","","","","","","","","","","","","",Revolutionary Workers' Council (Kakurokyo),"","","","","","",0,"","",0,"","","","","","","","","","","","",9,Melee,21,Blunt Object,9,Melee,23,Knife or Other Sharp Object,"","","","","","","","",Steel pipes; Hatchets,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197801270002,1978,1,27,"",0,"",101,4,East Asia,Ibaraki,Mito,36.365856,140.471222,1,0,"","",1,0,1,1,3,Intra/Inter-group Conflict,0,1,0,2,Armed Assault,"","","","",17,Terrorists/Non-State Militia,93,Terrorist,"Ibaraki University, revolutionary marxist faction","Mamoru Furuhashi, student, member",101,Japan,"","","","","","","","","","","","","","","","",Revolutionary Workers' Council (Kakurokyo),"","","","","","",0,"","",0,"","","","","","","","","","","","",9,Melee,21,Blunt Object,9,Melee,23,Knife or Other Sharp Object,"","","","","","","","",Steel pipes; Hatchets,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197801270003,1978,1,27,"",0,"",101,4,East Asia,Ibaraki,Katsuta,36.393644,140.524393,1,0,"","",1,0,1,1,3,Intra/Inter-group Conflict,0,1,0,2,Armed Assault,"","","","",17,Terrorists/Non-State Militia,93,Terrorist,Ibraki university and Revolutionary Marxist factio,"Itsuro Nakamura, student, member",101,Japan,"","","","","","","","","","","","","","","","",Revolutionary Workers' Council (Kakurokyo),"","","","","","",0,"","",0,"","","","","","","","","","","","",9,Melee,21,Blunt Object,9,Melee,23,Knife or Other Sharp Object,"","","","","","","","",Steel pipes; Hatchets,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197801270004,1978,1,27,"",0,"",101,4,East Asia,Ibaraki,Mito,36.365856,140.471222,1,0,"","",1,0,1,1,3,Intra/Inter-group Conflict,0,0,0,2,Armed Assault,"","","","",17,Terrorists/Non-State Militia,93,Terrorist,Ibaraki univeristy and rev.marxist faction,"Eiko Nakajima, student, member",101,Japan,"","","","","","","","","","","","","","","","",Revolutionary Workers' Council (Kakurokyo),"","","","","","",0,"","",0,"","","","","","","","","","","","",9,Melee,21,Blunt Object,9,Melee,23,Knife or Other Sharp Object,"","","","","","","","",Steel pipes; Hatchets,0,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197802250006,1978,2,25,"",0,"",101,4,East Asia,Chiba,Narita,35.772163,140.321777,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",6,Airports & Aircraft,44,Airport,"",New Tokyo International Airport,101,Japan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
197803130002,1978,3,13,"",0,"",101,4,East Asia,Chiba,Chiba,35.607221,140.10627,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,7,Facility/Infrastructure Attack,"","","","",4,Military,35,Military Transportation/Vehicle (excluding convoys),"",Tank Train,101,Japan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary bombs,0,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
197803190001,1978,3,19,"",0,"",101,4,East Asia,"",Itami,34.784306,135.400947,1,0,"","",1,1,1,-9,"","",0,0,0,7,Facility/Infrastructure Attack,"","","","",6,Airports & Aircraft,44,Airport,"",Osaka Int'l Airport,101,Japan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
197803260003,1978,3,26,"",0,"",101,4,East Asia,Chiba,Narita,35.772163,140.321777,1,0,"","",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",6,Airports & Aircraft,44,Airport,New Tokyo International Airport,Control Tower,101,Japan,"","","","","","","","","","","","","","","","",Airport Protesters,"","","","","","",0,"","",0,20,"","","","","","","","","","","",8,Incendiary,20,Gasoline or Alcohol,9,Melee,21,Blunt Object,9,Melee,21,Blunt Object,9,Melee,21,Blunt Object,Gasoline bomb; Rocks; Hammers; Steel pipes,"","","",50,"","",1,3,Minor (likely < $1 million),15000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
