197812300001,1978,12,30,"",0,"",139,11,Sub-Saharan Africa,Erongo,Swakopmund,-22.684698,14.536585,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,2,Restaurant/Bar/Caf�,"",Cafe,183,South Africa,"","","","","","","","","","","","","","","","",South-West Africa People's Organization (SWAPO),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",60,"","",1,3,Minor (likely < $1 million),20000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
197901130006,1979,1,13,"",0,"",139,11,Sub-Saharan Africa,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,23,Police Patrol (including vehicles and convoys),Police,patrol,183,South Africa,"","","","","","","","","","","","","","","","",South-West Africa People's Organization (SWAPO),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,2,"","",0,"","",1,3,Minor (likely < $1 million),3000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
197901250001,1979,1,25,"",0,"",139,11,Sub-Saharan Africa,Northern,Unknown,-17.620422,12.653643,4,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,"",Truck,139,Namibia,"","","","","","","","","","","","","","","","",South-West Africa People's Organization (SWAPO),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,2,"","",1,"","",1,3,Minor (likely < $1 million),5000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197902090003,1979,2,9,"",0,"",139,11,Sub-Saharan Africa,Ohangwena,Onengali,-17.408763,15.938798,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,"",Village of Onengali,139,Namibia,"","","","","","","","","","","","","","","","",South-West Africa People's Organization (SWAPO),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,6,Explosives,16,Unknown Explosive Type,"","","","","","","","",Automatic firearm; Explosive,1,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197902270007,1979,2,27,"",0,"",139,11,Sub-Saharan Africa,Omusati,Elandu,-17.715473,15.01685,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Military,base,139,Namibia,"","","","","","","","","","","","","","","","",South-West Africa People's Organization (SWAPO),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Rockets,0,"","",0,"","",1,3,Minor (likely < $1 million),2000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197903060006,1979,3,6,"",0,"",139,11,Sub-Saharan Africa,Khomas,Windhoek,-22.567335,17.083271,1,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,unknown,civilians,139,Namibia,"","","","","","","","","","","","","","","","",South-West Africa People's Organization (SWAPO),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","","","","","","","",0,"","","","",1,5,0,0,"","",Namibia,0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197903140006,1979,3,14,"",0,"",139,11,Sub-Saharan Africa,Oshikoto,Owamboland,-18.623616,17.516841,3,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,"",vehicle,139,Namibia,"","","","","","","","","","","","","","","","",South-West Africa People's Organization (SWAPO),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,1,"","",5,"","",1,3,Minor (likely < $1 million),5000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197903190003,1979,3,19,"",0,"",139,11,Sub-Saharan Africa,Unknown,Tsaudi,"","",5,1,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Ovambo Legislative Council,"Paulus Shanika, member of council/ village headman; Lohanna Shanika, wife",139,Namibia,"","","","","","","","","","","","","","","","",South-West Africa People's Organization (SWAPO),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,2,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197903250005,1979,3,25,"",0,"",139,11,Sub-Saharan Africa,Otjozondjupa,Otavi,-19.635032,17.335906,1,1,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",14,Private Citizens & Property,72,Farmer,Independent,"Karl Buchholtz (59), farmer",139,Namibia,"","","","","","","","","","","","","","","","",Zimbabwe African Nationalist Union (ZANU),"","","","","","",0,"","",0,14,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
197903250009,1979,3,25,"",0,"",139,11,Sub-Saharan Africa,Unknown,Unknown,"","",5,1,"","",1,1,1,0,"","",0,1,0,9,Unknown,"","","","",3,Police,25,Police Security Forces/Officers,"",Police,139,Namibia,"","","","","","","","","","","","","","","","",Zimbabwe African Nationalist Union (ZANU),"","","","","","",0,"","",0,14,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",1,"",1,2,"",0,1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
197903260005,1979,3,26,"",0,"",139,11,Sub-Saharan Africa,Unknown,unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",8,Educational Institution,48,Teacher/Professor/Instructor,school,one teacher and 39 girl students,139,Namibia,"","","","","","","","","","","","","","","","",Zimbabwe African Nationalist Union (ZANU),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","","","","","","","",0,"","","","",1,40,0,"","","",Namibia,1,0,"","","","","","","","","","","",PGIS,1,1,0,1,""
197904020003,1979,4,2,"",0,"",139,11,Sub-Saharan Africa,Oshikoto,Owamboland,-18.623616,17.516841,3,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)","",Owambo Minister of Justice,139,Namibia,"","","","","","","","","","","","","","","","",South-West Africa People's Organization (SWAPO),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",Grenades,0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197904020007,1979,4,2,"",0,"",139,11,Sub-Saharan Africa,Khomas,Windhoek,-22.567335,17.083271,1,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Namibia,"Josea Taapopi, Agriculture Minister",139,Namibia,"","","","","","","","","","","","","","","","",South-West Africa People's Organization (SWAPO),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",Grenade,0,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197904040003,1979,4,4,"",0,"",139,11,Sub-Saharan Africa,Oshana,Ondangua,-17.905095,15.975806,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Military,base,139,Namibia,"","","","","","","","","","","","","","","","",South-West Africa People's Organization (SWAPO),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Rockets,0,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197904120010,1979,4,12,"",0,"",139,11,Sub-Saharan Africa,Omusati,Ruacana,-17.436154,14.391604,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",21,Utilities,107,Electricity,"",Power supply line,139,Namibia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,3,Minor (likely < $1 million),25000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
197904150004,1979,4,15,"",0,"",139,11,Sub-Saharan Africa,Oshana,Ondangua,-17.905095,15.975806,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,99,Bus (excluding tourists),"",Bus,139,Namibia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,8,Landmine,"","","","","","","","","","","","",Land mine,0,"","",4,"","",1,3,Minor (likely < $1 million),7000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
197904210005,1979,4,21,"",0,"",139,11,Sub-Saharan Africa,Oshikoto,Owamboland,-18.623616,17.516841,3,0,"","",1,1,1,-9,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",8,Educational Institution,49,School/University/Educational Building,"",Anglican school,139,Namibia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","","","","","","","",1,4,Unknown,"","",1,7,0,"","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
197904210006,1979,4,21,"",0,"",139,11,Sub-Saharan Africa,Oshikoto,Owamboland,-18.623616,17.516841,3,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)","",Home of Owambo Minister of Justice Tarah Timbri,139,Namibia,"","","","","","","","","","","","","","","","",South-West Africa People's Organization (SWAPO),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Unk,0,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197904230003,1979,4,23,"",0,"",139,11,Sub-Saharan Africa,Oshana,Oshakati,-17.789997,15.706292,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",8,Educational Institution,49,School/University/Educational Building,"",school,139,Namibia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Rockets,0,"","",0,"","",1,3,Minor (likely < $1 million),2000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
197904230005,1979,4,23,"",0,"",139,11,Sub-Saharan Africa,Unknown,Uthala,"","",5,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",namia government,"Mr. Paulue, chief secretary *",139,Namibia,"","","","","","","","","","","","","","","","",South-West Africa People's Organization (SWAPO),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","","","","","","","",0,"","","","",1,4,0,"","","",Namibia,0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197905090004,1979,5,9,"",0,"",139,11,Sub-Saharan Africa,Oshikoto,Tsumeb,-19.248525,17.701463,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",1,Business,9,Farm/Ranch,Independent,Farmer (a woman and 2 children),139,Namibia,"","","","","","","","","","","","","","","","",South-West Africa People's Organization (SWAPO),"","","","","","",0,"","",0,"","","","","","","","","","","","",9,Melee,23,Knife or Other Sharp Object,"","","","","","","","","","","","",Bayonet,3,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197905090005,1979,5,9,"",0,"",139,11,Sub-Saharan Africa,Oshikoto,Tsumeb,-19.248525,17.701463,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",1,Business,9,Farm/Ranch,Independent,Farmer,139,Namibia,"","","","","","","","","","","","","","","","",South-West Africa People's Organization (SWAPO),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197906230003,1979,6,23,"",0,"",139,11,Sub-Saharan Africa,Oshana,Ondangua,-17.905095,15.975806,1,1,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",19,Transportation,99,Bus (excluding tourists),"",bus,183,South Africa,"","","","","","","","","","","","","","","","",South-West Africa People's Organization (SWAPO),"","","","","","",1,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Unk,0,"","",8,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
197906260003,1979,6,26,"",0,"",139,11,Sub-Saharan Africa,Khomas,Windhoek,-22.567335,17.083271,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,82,Labor Union Related,"",Freemason's Hall,139,Namibia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",Grenade,1,"","",5,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
197906280011,1979,6,28,"",0,"",139,11,Sub-Saharan Africa,Oshikoto,Owamboland,-18.623616,17.516841,3,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,99,Bus (excluding tourists),"",bus,139,Namibia,"","","","","","","","","","","","","","","","",South-West Africa People's Organization (SWAPO),"","","","","","",1,"","",0,"","","","","","","","","","","","",6,Explosives,8,Landmine,"","","","","","","","","","","","",Land mine,5,"","",8,"","",1,3,Minor (likely < $1 million),10000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197907010009,1979,7,1,"",0,"",139,11,Sub-Saharan Africa,Unknown,Unknown,"","",5,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,"","","","",4,Military,29,Military Unit/Patrol/Convoy,"",police or military patrol,183,South Africa,"","","","","","","","","","","","","","","","",South-West Africa People's Organization (SWAPO),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",5,Firearms,5,Unknown Gun Type,"","","","","","","","",Mortar; Small caliber,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
197907090002,1979,7,9,"",0,"",139,11,Sub-Saharan Africa,Oshikoto,Owamboland,-18.623616,17.516841,3,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",16,Telecommunication,90,Telephone/Telegraph,"",Four telephones poles,139,Namibia,"","","","","","","","","","","","","","","","",South-West Africa People's Organization (SWAPO),"","","","","","",1,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197907090004,1979,7,9,"",0,"",139,11,Sub-Saharan Africa,Oshana,Ondangua,-17.905095,15.975806,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,Unk,"Sub-headman, his son, his bodyguard, and another man",139,Namibia,"","","","","","","","","","","","","","","","",South-West Africa People's Organization (SWAPO),"","","","","","",1,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,4,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197908220006,1979,8,22,"",0,"",139,11,Sub-Saharan Africa,Oshikoto,Oshigambo,-17.782873,16.066568,1,0,"","",1,1,1,0,"","",0,1,0,9,Unknown,"","","","",3,Police,25,Police Security Forces/Officers,Namibia Police,Police Inspector plus 3 children,139,Namibia,"","","","","","","","","","","","","","","","",South-West Africa People's Organization (SWAPO),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",4,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
