200109070001,2001,9,7,"",0,"",102,10,Middle East & North Africa,Amman,Amman,31.950001,35.933331,1,0,"",09/07/2001: Unidentified men attacked the Jordinian opposition figure Layth Shubaylat�s home in Amman. Shubaylat blamed some government parties for this attack. No group claimed responsibility.,1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Political Party,"Jordinian opposition leader, Layth Shubaylat",102,Jordan,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","","\"\"\"Jordan: �Unidentified Men� Attack Layth Shubaylat�s Home",� Al-Jazirah Satellite Channel Television,September 7,"2001.\"","","",CETIS,-9,-9
197006090005,1970,6,9,"",1,6/12/1970,102,10,Middle East & North Africa,Amman,Amman,31.950001,35.933331,1,0,"","",1,1,1,0,"","",1,1,0,5,Hostage Taking (Barricade Incident),"","","","",1,Business,8,Hotel/Resort,"",Hotels,999,Multinational,"","","","","","","","","","","","","","","","",Popular Front for the Liberation of Palestine (PFLP),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearms,0,"","",0,"","",1,4,Unknown,"","",1,60,0,0,3,"","",0,"","","","","",2,Hostage(s) released by perpetrators,60,"","","","",PGIS,0,1,1,1,"197006090004, 197006090005"
200511090004,2005,11,9,"",0,"",102,10,Middle East & North Africa,Amman,Amman,31.950001,35.933331,1,0,The incident occurred at the Days Inn Hotel in Amman.,"11/09/2005: Two suicide bombers, a husband and wife, belonging to Abu Musab al-Zarqawi�s Al-Qaida in Iraq organization targeted the Days Inn Hotel in Amman, Jordan. The attack was one of three hotel bombings in Amman on November 11, 2005 killing a total of 57 people, excluding the bombers, and injuring 100 others. Al-Qaida in Iraq claimed responsibility for the attack via a statement posted on the internet.",1,1,1,0,"","",1,1,1,3,Bombing/Explosion,"","","","",1,Business,8,Hotel/Resort,Civilan(s),Visitors at the Days Inn Hotel in Amman,102,Jordan,1,Business,8,Hotel/Resort,Days Inn Hotel,The Days Inn Hotel in Amman,217,United States,"","","","","","","","",Al-Qaida in Iraq,"","","","","",The internet claim indicated that the attackers targeted sites in Jordan in retaliation for Amman's cooperation with western powers.,0,"","",0,2,40,1,7,"Posted to website, blog, etc.","","","","","","",-9,6,Explosives,13,Suicide (carried bodily by human being),"","","","","","","","","","","","","",21,1,2,33,"",0,1,4,Unknown,-99,"",0,"","","","","","","","","","","","","","","","This was one of three related attacks against hotels in Amman, Jordan on November 9, 2005 (cf. 200511090002, 200511090003). Jordanian police detained more than 120 people whom they suspected could have helped in orchestrating the bombings. Reports on the three attacks combined the casualty figures. Therefore, all casualty information has been divided evenly among the three cases in the database to maintain statistical accuracy.","Zeina Karam, �Al-Qaida: Four Iraqis bombed hotels, including husband and wife; Jordan interrogates 12,� The Associated Press, November 11, 2005.","\"�Jordan arrests suspects after Amman hotels suicide bombings, reopens borders,\"\" AFX",November 10,"2005.\"","Jamal Halaby, �Bombers kill 57 in Amman; Suicide attackers target three hotels,� Centre Daily Times (PA), November 10, 2005.",CETIS,1,1,1
197006100001,1970,6,10,"",0,"",102,10,Middle East & North Africa,Amman,Amman,31.950001,35.933331,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,1,Assassination,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",U.S. DOD,"Major, mil. attache in Amman, Robert Perry",217,United States,"","","","","","","","","","","","","","","","",Popular Front for the Liberation of Palestine (PFLP),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
200609040003,2006,9,4,"",0,"",102,10,Middle East & North Africa,Amman,Amman,31.950001,35.933331,1,0,"","09/04/2006: An unknown gunman shot foreigners in Amman, Jordan, killing one and wounding six. No group claimed responsibility for the attack.",1,1,1,1,2,Other Crime Type,0,1,0,2,Armed Assault,"","","","",18,Tourists,97,Tourist,Unknown,Unknown,999,Multinational,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,1,1,-9,"","","","","","","","",-9,5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",1,0,0,6,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","Jamie Duncan, �Aussie sees friend slain in terror spree,� The Advertiser (Australia), September 6, 2006.","Jamie Duncan, Peter Veness, �Australian saw friend shot dead,� The Courier Mail (Australia), September 6, 2006.","Hassan M. Fattah; Suha Maayeh, �Typical of a New Terror Threat: Anger of a Gunman in Jordan,� The New York Times, September 6, 2006.",CETIS,-9,-9,1,1,""
197009000001,1970,9,0,"",1,9/8/1970,102,10,Middle East & North Africa,Amman,Amman,31.950001,35.933331,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,6,Hostage Taking (Kidnapping),"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",U.S. Army,"Sgt Graham, employee, defense attache office, amman",217,United States,"","","","","","","","","","","","","","","","",Palestinians,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",0,"","","","",1,1,1,0,8,"",Jordan,0,"","","","","",2,Hostage(s) released by perpetrators,1,"","","","",PGIS,1,1,1,1,""
197009110001,1970,9,11,"",1,9/12/1970,102,10,Middle East & North Africa,Amman,Amman,31.950001,35.933331,1,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",USIS,"Jon Stewart, USIS officer (cultural affairs officer)",217,United States,"","","","","","","","","","","","","","","","",Palestine Liberation Organization (PLO),Palestinian Liberation Army (military wing),"","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",0,"","","","",1,1,1,0,1,"",Jordan,1,0,"","","","",2,Hostage(s) released by perpetrators,1,"","","","",PGIS,1,1,1,1,""
197104020001,1971,4,2,"",0,"",102,10,Middle East & North Africa,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",21,Utilities,108,Oil,"",ZARKA Refinery - Pipeline to,217,United States,"","","","","","","","","","","","","","","","",Popular Front for the Liberation of Palestine (PFLP),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
197109090001,1971,9,9,"",0,"",102,10,Middle East & North Africa,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,1,Gas/Oil/Electric,"","Tapline co, U.S. Co. line, near syrian border",217,United States,"","","","","","","","","","","","","","","","",Black September,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
197109150001,1971,9,15,"",0,"",102,10,Middle East & North Africa,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,1,Gas/Oil/Electric,"",Tapline Co,217,United States,"","","","","","","","","","","","","","","","",Black September,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
197110040002,1971,10,4,"",0,"",102,10,Middle East & North Africa,Amman,Amman,31.950001,35.933331,1,0,"","",1,1,1,0,"","",0,0,0,4,Hijacking,"","","","",6,Airports & Aircraft,42,Aircraft (not at an airport),"",Jordanian airliners,102,Jordan,"","","","","","","","","","","","","","","","",Al-Fatah,"","","","","","",0,"","",0,2,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,0,0,0,0,0,0,"","","","",1,-99,0,"","","",Jordan,0,"","","","","",5,Successful Rescue,"","","","","",Hijacking DB,0,1,0,1,""
197111100001,1971,11,10,"",0,"",102,10,Middle East & North Africa,Amman,Amman,31.950001,35.933331,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,8,Hotel/Resort,"",Intercontinental Hotel,217,United States,"","","","","","","","","","","","","","","","",Black September,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
